date,600097.ss,600108.ss,600257.ss,600265.ss,600354.ss,600359.ss,600791.ss,600467.ss,600506.ss,600540.ss,600598.ss,600965.ss,600975.ss,601118.ss,600028.ss,600121.ss,600123.ss,600139.ss,600157.ss,600188.ss,600193.ss,600256.ss,600259.ss,600311.ss,600348.ss,600395.ss,600397.ss,600403.ss,600489.ss,600497.ss,600508.ss,600532.ss,600547.ss,600583.ss,600652.ss,600711.ss,600714.ss,600766.ss,600882.ss,600971.ss,600988.ss,601001.ss,601069.ss,601088.ss,601101.ss,601168.ss,601225.ss,601666.ss,601699.ss,601808.ss,601857.ss,601898.ss,601899.ss,601918.ss,601958.ss,603993.ss,600005.ss,600006.ss,600010.ss,600019.ss,600022.ss,600031.ss,600038.ss,600055.ss,600056.ss,600059.ss,600060.ss,600061.ss,600062.ss,600063.ss,600066.ss,600069.ss,600070.ss,600071.ss,600072.ss,600073.ss,600074.ss,600075.ss,600076.ss,600078.ss,600079.ss,600080.ss,600081.ss,600083.ss,600084.ss,600085.ss,600086.ss,600089.ss,600090.ss,600091.ss,600093.ss,600095.ss,600096.ss,600099.ss,600100.ss,600103.ss,600104.ss,600105.ss,600107.ss,600110.ss,600111.ss,600112.ss,600114.ss,600117.ss,600118.ss,600126.ss,600127.ss,600129.ss,600130.ss,600132.ss,600135.ss,600137.ss,600141.ss,600143.ss,600145.ss,600146.ss,600148.ss,600150.ss,600151.ss,600152.ss,600155.ss,600156.ss,600160.ss,600161.ss,600163.ss,600165.ss,600166.ss,600169.ss,600171.ss,600172.ss,600176.ss,600177.ss,600178.ss,600179.ss,600182.ss,600183.ss,600184.ss,600186.ss,600189.ss,600191.ss,600192.ss,600195.ss,600196.ss,600197.ss,600198.ss,600199.ss,600201.ss,600202.ss,600206.ss,600210.ss,600213.ss,600216.ss,600217.ss,600218.ss,600219.ss,600220.ss,600222.ss,600226.ss,600227.ss,600228.ss,600229.ss,600230.ss,600231.ss,600232.ss,600233.ss,600234.ss,600235.ss,600237.ss,600243.ss,600249.ss,600251.ss,600252.ss,600255.ss,600261.ss,600262.ss,600267.ss,600268.ss,600271.ss,600273.ss,600276.ss,600277.ss,600281.ss,600282.ss,600285.ss,600288.ss,600290.ss,600291.ss,600293.ss,600295.ss,600297.ss,600298.ss,600299.ss,600300.ss,600301.ss,600302.ss,600303.ss,600305.ss,600307.ss,600308.ss,600309.ss,600351.ss,600352.ss,600353.ss,600355.ss,600356.ss,600360.ss,600362.ss,600363.ss,600365.ss,600366.ss,600367.ss,600370.ss,600372.ss,600375.ss,600378.ss,600379.ss,600380.ss,600381.ss,600385.ss,600388.ss,600389.ss,600390.ss,600391.ss,600392.ss,600398.ss,600399.ss,600400.ss,600401.ss,600405.ss,600408.ss,600409.ss,600416.ss,600418.ss,600419.ss,600420.ss,600421.ss,600422.ss,600423.ss,600425.ss,600426.ss,600429.ss,600432.ss,600433.ss,600435.ss,600436.ss,600438.ss,600439.ss,600444.ss,600448.ss,600449.ss,600456.ss,600458.ss,600459.ss,600460.ss,600462.ss,600466.ss,600468.ss,600469.ss,600470.ss,600475.ss,600478.ss,600479.ss,600480.ss,600481.ss,600482.ss,600485.ss,600486.ss,600487.ss,600488.ss,600490.ss,600493.ss,600495.ss,600498.ss,600499.ss,600500.ss,600501.ss,600507.ss,600513.ss,600516.ss,600517.ss,600518.ss,600519.ss,600520.ss,600521.ss,600522.ss,600523.ss,600525.ss,600526.ss,600527.ss,600529.ss,600530.ss,600531.ss,600535.ss,600537.ss,600538.ss,600539.ss,600543.ss,600549.ss,600550.ss,600552.ss,600556.ss,600557.ss,600558.ss,600559.ss,600560.ss,600562.ss,600563.ss,600566.ss,600567.ss,600568.ss,600569.ss,600572.ss,600573.ss,600577.ss,600579.ss,600580.ss,600581.ss,600582.ss,600584.ss,600585.ss,600586.ss,600587.ss,600589.ss,600590.ss,600592.ss,600594.ss,600595.ss,600596.ss,600597.ss,600599.ss,600600.ss,600601.ss,600602.ss,600608.ss,600609.ss,600610.ss,600612.ss,600613.ss,600614.ss,600615.ss,600616.ss,600618.ss,600619.ss,600623.ss,600629.ss,600630.ss,600634.ss,600636.ss,600651.ss,600654.ss,600660.ss,600664.ss,600666.ss,600667.ss,600668.ss,600671.ss,600673.ss,600678.ss,600679.ss,600680.ss,600685.ss,600686.ss,600687.ss,600688.ss,600689.ss,600690.ss,600691.ss,600695.ss,600698.ss,600699.ss,600702.ss,600703.ss,600707.ss,600710.ss,600715.ss,600720.ss,600721.ss,600722.ss,600725.ss,600727.ss,600731.ss,600735.ss,600737.ss,600740.ss,600741.ss,600742.ss,600746.ss,600750.ss,600760.ss,600761.ss,600765.ss,600768.ss,600769.ss,600771.ss,600775.ss,600776.ss,600779.ss,600781.ss,600782.ss,600789.ss,600792.ss,600793.ss,600796.ss,600800.ss,600801.ss,600802.ss,600803.ss,600806.ss,600808.ss,600809.ss,600810.ss,600812.ss,600815.ss,600818.ss,600819.ss,600829.ss,600835.ss,600836.ss,600839.ss,600841.ss,600843.ss,600844.ss,600847.ss,600848.ss,600851.ss,600854.ss,600855.ss,600860.ss,600866.ss,600867.ss,600869.ss,600870.ss,600871.ss,600872.ss,600873.ss,600875.ss,600876.ss,600877.ss,600879.ss,600881.ss,600883.ss,600884.ss,600885.ss,600887.ss,600888.ss,600889.ss,600893.ss,600894.ss,600960.ss,600961.ss,600962.ss,600963.ss,600966.ss,600967.ss,600970.ss,600973.ss,600978.ss,600980.ss,600983.ss,600984.ss,600985.ss,600987.ss,600990.ss,600992.ss,600997.ss,601002.ss,601003.ss,601005.ss,601011.ss,601012.ss,601015.ss,601028.ss,601038.ss,601058.ss,601100.ss,601106.ss,601113.ss,601126.ss,601137.ss,601177.ss
2015-1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-1-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017933723,0.019067797,-0.002945508,0.018850141,0.020236088,-0.001337494,-0.016412661,0.033925687,0,0,0.029919448,0.014354067,0.065343259,0.019900498,0.030821918,0,0.10013973,0,-0.003605769,0.015847861,0.100079819,0,0.012753186,0.039292731,0.015098346,0,0.016722408,0,0.008080808,0.019777503,0.018382607,0.047852761,0,0.027576197,0,0.003631961,0.022679325,0.004069452,0.010649627,0.020648968,0.008389262,-0.006711409,0.021472393,0.020534676,0.003838772,0.003154574,0.051118211,-0.006880734,-0.003784295,0.018064516,0.020685397,0.035621199,-0.013136289,0,-0.038961039,0.011278195,-0.023158482,0,0.027186761,0.003389831,0.014675052,0.022082019,0.025118483,0.053745928,0.013439218,0.049700086,-0.007678643,0.006535948,0.022648084,0.017821782,0.025282768,0.02946593,0.022883295,0.025293586,0.074408117,0.025641026,0,0.008505468,0.100328947,0.013023256,0.00812065,0.014991182,0,0.026315789,0.015178571,0,0.002989537,0.025117739,0.025065963,0.005427408,0.016976999,0.017726161,0.042682927,0.023584906,-0.022727273,0.011848341,0.019047619,0.043264301,0.02247191,0.034418356,0.025784753,-0.027586207,0.025236593,0.008373206,0,-0.008954935,0,0.009448819,0.019230769,0.040913416,0.037919827,0.007760532,0.02745098,-0.0075,0.024577573,-0.030252101,-0.007709251,0.038095238,0.032679739,0.080808081,0.019473081,0.095020325,0.020334928,0.010416667,0.015037594,0.018,0.09978308,0.018867925,0,0,0.014440433,0.009022058,0.000722282,-0.018898932,-0.010496851,0.100315956,0.100139082,-0.005504587,-0.024267782,-0.001142857,0.018811136,0.034364261,-0.023418385,0.10018018,-0.000989976,0,0.035185185,0.013024602,0.015337423,0.099730458,0.021069692,-0.010797342,0.059602649,-0.029468599,0.018173123,0.011494253,-0.011281042,0,0.001451379,0.042961609,0.004530011,0.044272663,-0.004237288,0.000817327,0.008781934,0.034408602,0.046025105,-0.033402923,0.00297619,0.013687601,0.058207218,0.100164204,0.078485181,0.015761821,-0.017571885,0.015513126,-0.018072203,0.050653595,0.02413273,0.02120383,0.036768514,-0.004267425,0.010744436,0.024777007,0.014162077,-0.08627451,0.090365449,0,0.010169492,0,0.023876404,-0.038493724,0.029182879,0.014084507,0.048897411,-0.004270463,0.043396226,-0.007250625,0.059365404,0.007518797,0.02735369,0.068030798,0,-0.011004127,0.016894087,0.013994911,-0.029590949,0.003340013,0.015151515,-0.007223114,0.003338898,0.080536913,0.011922141,0.031363968,0.012784091,0.011034483,0.024526198,0.077925201,0.049327354,0,-0.001428571,0.02729636,-0.039693593,0.014187272,0.013477089,-0.063578018,0.010756419,-0.011675381,0.031141869,-0.009399855,0.033033033,0.014579192,0.003296703,-0.002820874,-0.021867115,0,0.052252252,0.068088597,0,0.027626812,0.01965602,0.000638366,0.015734266,0.031390135,-0.003891051,-0.004794726,0.065068493,0.024084778,0.036082474,-0.015631785,0.01627573,0.014957265,0.015781923,0.021520803,0.029268293,0.007575758,0.013918961,0.017241379,0.026315789,0.036595745,0.020255864,0.032160804,0,0,-0.008766803,0.044776119,0.012489592,0.019911503,0.009779951,0.001917522,0.070839939,0,0.029850709,0,0.027427724,0.006060606,0.008759445,0.042,0.024871355,0.003415301,-0.006457047,0.063758389,0.00657562,0.085450346,0.020807834,0.077047414,0.04029304,0.006896552,0.006779661,0.045105074,0.06763285,0.0302391,0.013237064,0.015332198,0.001162791,0.03372835,0.100346021,0.054229935,0,0.02292769,-0.004744958,-0.005696203,0.035955056,0.099702381,0.086563307,0.058467023,0,0.007901235,-0.017707363,0,0.003149606,0.028846154,-0.03238342,0.019157088,0.026036644,0.023370234,0.045035824,-0.016156953,0.015898251,-0.039141414,0.1,0.006081668,-0.002762431,0.032310178,0.028328612,0.0110011,0.008203445,0.028688525,0.007481297,0.090432503,0.027739251,0.017770598,-0.011235955,0.056890013,0.01384083,0,0.013859275,0.01306767,0.0472103,0.012750455,-0.010526316,0,0.030090973,0.012589928,0.019562716,0.023255814,-0.037463977,-0.001438849,0.007256894,0.016666172,0.029478458,0,-0.006837607,0.038535645,0.030726257,0.011627907,0.099447514,-0.001342282,0,0.005354752,-0.032432432,0.019288728,0.062098501,0.039469088,0.037593985,-0.003699137,0.017955801,0.064592005,0.005429796,0.038581856,0.042792793,0.013282732,0.018707483,-0.018292683,0.029082774,-0.013011152,0.03654485,0.034931507,0.036585366,0,0.004716981,0.052631329,-0.06812694,0.005763689,0.100139082,-0.028335909,0.053164557,0.039039039,0.099798387,0.01727403,0.100280505,0.004102281,-0.028417819,-0.003210891,0.039730135,0.028673835,0.001706485,0.004624277,0.039153439,0.023305085
2015-1-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025660666,0.056133056,0.055391433,0.01480111,-0.003305785,0.0875,0.01231625,0.05,0,0,0.007821229,0.007861635,0.027950311,0.018292683,0.004152824,0,0.044453853,0,0.018094089,-0.007800312,-0.027750438,0.040998217,0.025185181,0.013232514,0.04911803,0,0.006578947,0,0.016032064,0.004848485,0.033393503,-0.011709602,0.045275591,0.060734463,0.008733624,0.010856454,0.015987622,0.018373413,0.036880927,0.024566474,0.015806988,-0.004054054,0.043543544,0.031890661,0.017208413,0.00524109,0.001519757,0.008083141,0.00379867,0.007604563,-0.015199797,0.007550336,0.009983361,0,0.00982801,-0.014869888,0.020565553,-0.002277904,0.024165708,-0.016891892,0.026859504,0.017901235,0.040684235,-0.027047913,0.013863773,-0.010612245,0.028151527,-0.01038961,0.005962521,0.007782101,0.00908501,0.025939177,-0.011185682,0.01938326,0.050367261,0.01,0,0.002409639,-0.059790732,-0.005509642,0.013808976,0.016507385,0,0.009615385,0.029023747,0,-0.010432191,0.02143951,-0.003861004,-0.016194332,0.005923533,0.03003003,-0.009746589,0.023041475,0.030677882,0.034543326,0.017356475,0.012252839,0.034065934,0.021150374,-0.013114754,0.015957447,0.043076923,0.034400949,0,0.008031643,0,0.018720749,-0.017819706,0.043875686,0.024530271,-0.01760176,0.011450382,0.032745592,0,-0.003466205,-0.012763596,-0.027522936,0.008438819,0.016567545,0.029213483,0.013921114,0.021101993,0.023564065,-0.002469136,0.029469548,-0.035502959,0.034979424,0,0,-0.006227758,0.010432117,0.032479249,0.035175879,-0.003536068,-0.045226131,-0.016434893,-0.002767528,0.032590051,0.035183066,0.031757755,0.011627907,0.041517538,-0.027513921,0.029732756,0,0,0.021428571,0.039274924,-0.036764706,0.014285714,0.007556675,0.0328125,0.014435042,0.042743072,0.004261364,0.041564549,0,-0.026086957,-0.011393514,0.012401353,-0.017496635,0.001702128,0.024499796,0.039796495,0.005197505,-0.008,-0.002159827,0.002967359,-0.024622716,0.000550055,0.1,-0.023409669,0.006896552,-0.008130081,-0.038777908,0.028374415,0.030326594,0.016200295,0.031480241,-0.011488511,0.050714286,0.029612756,0.013539652,0.027928627,0.005806614,0.017062767,0,0.016778523,0,0.009602195,0.042210618,0.014492754,0.003205128,0.012797075,0.032880629,0.01084991,0.028551873,-0.001932367,0.041044776,0.043343653,-0.023158207,0,0.049374131,0.023642173,0.038268507,0.031390135,0.05126498,0.008528785,0.018593371,-0.001663894,-0.032436163,0.04784804,0.006364922,0.019635344,0.021828104,0.001088139,-0.023345162,0.04985755,0,0.005007153,0.034162801,0.002175489,-0.050759392,0.031914894,0.012850717,0.025746653,0.041089035,0.006711409,0.013868613,-0.020348837,0.0365774,0.00109529,-0.001414427,-0.011177988,0,-0.010273973,-0.009984639,0,-0.027324813,0.014457831,0.039553429,0.010327022,0.017391304,0.01953125,0.026498043,-0.020900322,0.018814675,0.016030956,0.066607852,0.006594442,-0.004210526,0.002824859,0.014044944,0.011848341,0.005012531,0.00823673,0.023378141,0.004395604,0.002463054,0.003134796,-0.015579357,0,0,-0.002948113,0.011607143,0.006578947,0.00867695,0.013317191,0.002870298,0.013845995,0,0.02093337,0,0.017316017,0.011378849,0.012024596,0.00671785,0.014225941,0.039482641,-0.020062164,0,-0.022110553,-0.040425532,0.003597122,0.018009005,0,0.008219178,0.021885522,0.038744483,0.004524887,0.054607509,0.039192399,-0.030201342,0.013356562,-0.037037037,-0.016771488,-0.002057613,0,0.00862069,0.001191895,-0.005728835,-0.028199566,-0.036535859,0.065398335,0.009767599,0.009549795,0.042136208,0.079696395,-0.005111821,0.064887493,0.003738318,-0.004016064,0.020050125,0.034774436,0.032451923,-0.011753183,0.031671554,-0.009389671,0.015768725,-0.056386651,0.01208981,0.013850416,0.001564945,-0.026629936,0.040261153,0.005695688,0.022576361,-0.022277228,0.014423077,0.013495277,0.026984127,-0.010227273,0.00877193,0.012514221,0,0.025236593,0.057125589,0.028688525,0.012589928,-0.002279635,0,0.00611413,0.031083481,0.015801354,0.01048951,0.09992515,0.005763689,0,0.032787197,0.036343612,0,-0.018932874,0.069573284,-0.024390244,0.009578544,0.100502513,0.029569892,0.037179487,-0.003994674,0,0.005913661,0.038306452,0.004032258,-0.024154589,-0.011138614,0.044436906,0.00730978,0.013501181,0.015060241,-0.01799856,0.074906367,0.001669449,0.016563147,-0.030434783,0.012241055,0.016025641,0.015883521,0.011764706,0,0.012323944,0.017777522,0.031834166,-0.006685769,-0.026548673,0.023860021,-0.012019231,-0.028901734,-0.028414299,0.017452509,0.045251753,0.005105607,0.039525692,-0.010694498,-0.029560202,-0.006968641,0.018739353,0.042002301,-0.00407332,-0.011387164
2015-1-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01120239,-0.01476378,-0.00349895,0.030082042,-0.009950249,-0.020525452,0.001569859,-0.000744048,0,0,0.013303769,-0.007800312,0.026435045,0.001197605,-0.026468156,0,-0.000405351,0,0.099526066,0.006289308,0.003977275,-0.004280822,-0.005779918,0.013059701,-0.029014435,0,0,0,-0.009861933,0.005428227,0.00262056,0.007109005,0.025109856,-0.002663116,0.023809524,0.03221957,-0.026395939,-0.018572566,-0.018292683,-0.009873061,0.027027027,0.004070556,0.005755396,0.003311258,0.013157895,-0.009384776,-0.007587253,-0.016036655,0.012298959,-0.001257862,-0.024436769,-0.023313905,-0.006589786,0,-0.006690998,-0.018867925,-0.006157291,-0.00913242,-0.013483146,0.010309278,-0.009054326,-0.004244997,-0.019102621,0.004765687,-0.012485137,-0.011551155,0.03465416,0.039370079,0.021168501,-0.00965251,-0.004501608,-0.014821273,0.0260181,-0.010371651,0.028971029,-0.012376238,0,0.022836538,-0.06836248,-0.003693444,-0.010215664,0.04957265,0,0.006349206,0.005982906,0,0.004518072,-0.008995502,0.009043928,0,-0.003211991,-0.019825073,0.015748031,-0.010135135,-0.013922228,-0.011318619,-0.002624672,0.036933621,0.024442083,-0.010103562,-0.003322259,0.02617801,0.050147493,-0.010321101,0,-0.013943886,0,0.006125574,0.023479189,0.04028021,-0.008660214,-0.003359462,-0.00754717,0.01097561,0.070464768,0.003478261,-0.005621135,0.009433962,0.012552301,0.005432511,-0.017467249,-0.00778032,-0.006888634,0.007194245,0.006188119,0.001908397,0.008691207,-0.013916501,0,0,0.003581021,0.002949199,-0.017126879,-0.012135922,-0.004258339,-0.035338346,-0.007712082,0.009250694,0.028239203,-0.028184581,-0.013242663,-0.004926108,0.003092784,0.046143483,0.000962344,0,0.003577818,0.00979021,-0.014534884,0,-0.012519562,0.018333333,-0.018154312,-0.019136408,0,0.014144272,0.006259792,0,0.019345238,0.037234043,-0.013363029,0.006849315,-0.005097706,-0.01315265,-0.021420028,0.028955533,0.02016129,-0.006493506,0.017751479,-0.003257329,0.004398021,0.09972863,0.018759771,0.003424658,0,-0.018337408,0.003728604,0.001509434,0.055072464,0.003246753,0.018191006,-0.014276003,-0.027286136,0,-0.010566038,0.00376506,-0.017974835,0,-0.00990099,0,-0.006793478,-0.004175365,-0.009937888,-0.009584665,-0.016245487,-0.01799308,0.008944544,-0.012265614,0.001936108,0.001792115,-0.011275964,-0.024718192,0,-0.007289596,-0.021223471,-0.01510574,0.015652174,-0.023432552,0,-0.012698413,0.0075,0.031383738,-0.006654429,-0.016865777,0.017881706,-0.010680908,0.008695652,0.01296237,0.050203528,0,-0.003558719,-0.01223491,0.006512301,-0.030947368,-0.006013746,0.018397124,0.019410977,-0.000493242,0.016666667,0.012239021,0.011869436,-0.009451796,0.030634573,0.016997167,-0.015652174,0,0.003460208,0.007757952,0,-0.001812415,-0.011876485,-0.021478981,0.003407155,-0.00534188,-0.01532567,0.005866823,0.013136289,0.012003693,-0.017410229,-0.008684864,-0.014038372,-0.014799154,-0.012676056,-0.008310249,-0.009367681,0.003740648,0.028139183,-0.008566533,0.013858497,-0.005733006,0.0125,0.013847676,0,0,-0.008870491,0.015887026,-0.017973856,0.002150936,0.014336918,-0.018130042,-0.020485352,0,-0.001577242,0,-0.008510638,-0.003309067,-0.011881723,0.073403241,0.002475248,-0.008513425,-0.031141869,0.01340694,-0.019013361,0.013303769,0.046594982,-0.017199017,0.100352113,0.033967391,-0.018121911,0.014164306,0.006006006,-0.018122977,-0.002285714,-0.001730104,-0.018911175,-0.011904762,-0.009594883,0.04742268,0,0.006837607,0.016666667,-0.000640205,0.022321429,0.005617978,0.001674107,-0.013675784,0,-0.031969911,-0.016695958,0.030186256,-0.007371007,0.00744879,0.018817204,-0.026617527,-0.006357856,-0.00814901,0.019821606,0.012507106,0.004739336,-0.009055627,-0.029268293,-0.005119454,-0.012295082,0.0359375,-0.006603774,0.014644351,0.009708738,0.006493506,-0.007594937,-0.02685624,0.018641811,-0.01236476,0.008036739,0.034387352,0.002247191,0,-0.001025641,0.08890171,-0.013944223,-0.008880995,0.020563595,0.1,0.004726536,0.02670112,0.007777778,0.001730104,-0.034025179,0.020057307,0.001440922,-0.014652291,-0.012752391,0,0.001754386,-0.008673027,-0.011111111,0.100094877,0.100456621,-0.011749347,-0.024103832,0.00802139,-0.02122905,-0.014109347,0.010194175,-0.030455154,0.024752475,0.003754693,0.006495615,-0.028301632,0.007103758,0.014836795,-0.019061584,0.036585366,0.001666667,-0.019008826,-0.009715994,-0.028837209,0,-0.006514658,-0.006976744,0,-0.017391304,-0.005458369,-0.01955157,-0.009615385,-0.001298701,-0.018125324,0,-0.005952381,-0.001886792,0.031525417,-0.026829268,-0.007109481,0.021292776,0.024225059,0.021545319,0.066666667,-0.008361204,-0.012147985,-0.011247444,-0.009424084
