,600097.ss,600108.ss,600257.ss,600265.ss,600354.ss,600359.ss,600791.ss,600467.ss,600506.ss,600540.ss,600598.ss,600965.ss,600975.ss,601118.ss,600028.ss,600121.ss,600123.ss,600139.ss,600157.ss,600188.ss,600193.ss,600256.ss,600259.ss,600311.ss,600348.ss,600395.ss,600397.ss,600403.ss,600489.ss,600497.ss,600508.ss,600532.ss,600547.ss,600583.ss,600652.ss,600711.ss,600714.ss,600766.ss,600882.ss,600971.ss,600988.ss,601001.ss,601069.ss,601088.ss,601101.ss,601168.ss,601225.ss,601666.ss,601699.ss,601808.ss,601857.ss,601898.ss,601899.ss,601918.ss,601958.ss,603993.ss,600008.ss,600011.ss,600021.ss,600023.ss,600027.ss,600098.ss,600101.ss,600116.ss,600131.ss,600167.ss,600168.ss,600187.ss,600207.ss,600236.ss,600283.ss,600310.ss,600323.ss,600396.ss,600452.ss,600461.ss,600483.ss,600505.ss,600509.ss,600578.ss,600617.ss,600635.ss,600642.ss,600644.ss,600674.ss,600719.ss,600726.ss,600744.ss,600758.ss,600780.ss,600795.ss,600863.ss,600864.ss,600868.ss,600874.ss,600886.ss,600900.ss,600917.ss,600969.ss,600979.ss,600982.ss,600995.ss,601016.ss,601139.ss,601158.ss,601199.ss,601991.ss,600039.ss,600068.ss,600133.ss,600170.ss,600209.ss,600248.ss,600284.ss,600326.ss,600463.ss,600477.ss,600491.ss,600496.ss,600502.ss,600512.ss,600528.ss,600545.ss,600681.ss,600820.ss,600846.ss,600853.ss,600986.ss,601117.ss,601186.ss,601390.ss,601618.ss,601668.ss,601669.ss,601789.ss,601800.ss,601886.ss,0,0,600004.ss,600009.ss,600012.ss,600017.ss,600018.ss,600020.ss,600026.ss,600029.ss,600033.ss,600035.ss,600106.ss,600115.ss,600119.ss,600125.ss,600190.ss,600221.ss,600242.ss,600269.ss,600270.ss,600279.ss,600317.ss,600350.ss,600368.ss,600377.ss,600428.ss,600548.ss,600561.ss,600575.ss,600611.ss,600650.ss,600662.ss,600676.ss,600692.ss,600708.ss,600717.ss,600751.ss,600787.ss,600794.ss,600798.ss,600834.ss,600896.ss,600897.ss,601000.ss,601006.ss,601008.ss,601018.ss,601021.ss,601107.ss,601111.ss,601188.ss,601333.ss,601518.ss,601866.ss,601872.ss,601880.ss,601919.ss,603128.ss,603167.ss,600754.ss,601007.ss,600037.ss,600050.ss,600289.ss,600406.ss,600410.ss,600446.ss,600476.ss,600536.ss,600570.ss,600571.ss,600588.ss,600637.ss,600718.ss,600728.ss,600756.ss,600764.ss,600770.ss,600797.ss,600804.ss,600831.ss,600845.ss,600850.ss,601519.ss,601929.ss,603000.ss,603636.ss,600000.ss,600015.ss,600016.ss,600030.ss,600036.ss,600109.ss,600369.ss,600643.ss,600705.ss,600816.ss,600837.ss,0,600999.ss,601009.ss,601099.ss,601166.ss,601169.ss,0,601288.ss,601318.ss,601328.ss,601336.ss,601377.ss,601398.ss,601555.ss,601601.ss,601628.ss,601688.ss,601788.ss,601818.ss,601901.ss,601939.ss,601988.ss,601998.ss,600007.ss,600048.ss,600052.ss,600053.ss,600064.ss,600067.ss,600077.ss,600094.ss,600158.ss,600159.ss,600162.ss,600173.ss,600185.ss,600208.ss,600215.ss,600223.ss,600225.ss,600238.ss,600239.ss,600240.ss,600246.ss,600266.ss,600275.ss,600322.ss,600325.ss,600340.ss,600376.ss,600383.ss,600393.ss,600503.ss,600510.ss,600533.ss,600555.ss,600565.ss,600604.ss,600606.ss,600621.ss,600622.ss,600638.ss,600639.ss,600641.ss,600647.ss,600649.ss,600657.ss,600658.ss,600663.ss,600665.ss,600675.ss,600683.ss,600684.ss,600696.ss,600716.ss,600724.ss,600730.ss,600732.ss,600733.ss,600736.ss,600743.ss,600745.ss,600747.ss,600748.ss,600767.ss,600773.ss,600807.ss,600823.ss,600862.ss,600890.ss,601588.ss,600057.ss,600138.ss,600258.ss,600358.ss,600415.ss,600640.ss,600790.ss,601888.ss,0,600645.ss,601226.ss,603017.ss,603018.ss,603126.ss,603698.ss,600054.ss,600292.ss,600593.ss,600706.ss,600749.ss,600832.ss,603099.ss,0,603588.ss,0,600661.ss,600763.ss,600088.ss,600373.ss,600551.ss,600633.ss,600757.ss,600825.ss,600880.ss,601098.ss,601801.ss,601928.ss,601999.ss,600082.ss,600149.ss,600200.ss,600212.ss,600260.ss,600455.ss,600603.ss,600620.ss,600624.ss,600701.ss,600777.ss,600783.ss,600784.ss,600805.ss,600817.ss,600895.ss,600005.ss,600006.ss,600010.ss,600019.ss,600022.ss,600031.ss,600038.ss,600055.ss,600056.ss,600059.ss,600060.ss,600061.ss,600062.ss,600063.ss,600066.ss,600069.ss,600070.ss,600071.ss,600072.ss,600073.ss,600074.ss,600075.ss,600076.ss,600078.ss,600079.ss,600080.ss,600081.ss,600083.ss,600084.ss,600085.ss,600086.ss,600089.ss,600090.ss,600091.ss,600093.ss,600095.ss,600096.ss,600099.ss,600100.ss,600103.ss,600104.ss,600105.ss,600107.ss,600110.ss,600111.ss,600112.ss,600114.ss,600117.ss,600118.ss,600126.ss,600127.ss,600129.ss,600130.ss,600132.ss,600135.ss,600137.ss,600141.ss,600143.ss,600145.ss,600146.ss,600051.ss,600058.ss,600113.ss,600120.ss,600122.ss,600128.ss,600136.ss,600153.ss,600175.ss,600180.ss,600203.ss,600211.ss,600241.ss,600247.ss,600250.ss,600272.ss,600278.ss,600280.ss,600287.ss,600306.ss,600313.ss,600327.ss,600335.ss,600361.ss,600382.ss,600386.ss,600387.ss,600511.ss,600515.ss,600546.ss,600576.ss,600605.ss,600626.ss,600628.ss,600648.ss,600653.ss,600655.ss,600656.ss,600677.ss,600682.ss,600693.ss,600694.ss,600697.ss,600704.ss,600712.ss,600713.ss,600723.ss,600729.ss,600734.ss,600738.ss,600739.ss,600753.ss,600755.ss,600759.ss,600774.ss,600778.ss,600785.ss,600811.ss,600814.ss
2015/2/17,-0.004768392,0.011135857,0.022516556,0.00733945,0.005938242,0.001850139,0.001512859,-0.013372957,0.004035513,0.003355705,-0.006086967,-0.001929142,-0.0125,0.007237636,0.003407155,0.025408348,0.001067236,-0.009923664,-0.010183013,0.007053292,0.023809524,0,-0.037979156,0.003062787,0,0.013133208,0.009469697,0.009884679,0.010619469,0,0.009302326,-0.019114688,0.00285831,0.008529013,0.002372479,-0.007905138,0,0,-0.00240096,0.008917197,0.008506616,-0.00128041,-0.022068096,-0.000543478,-0.001270648,0,-0.010067114,0.003663004,-0.000974659,0.00915455,0.000903342,-0.001623377,0.00867052,0.011290323,0.022293028,-0.011314186,-0.003450656,0.00672043,-0.016921837,0.004658385,0.007220217,0.015642458,-0.002079002,0.100066711,0.001533742,0.005475702,0.056012449,0.001474926,0,-0.005976096,0.049250535,0.004527441,0.003785489,0.01465798,0.019808307,0.001682086,-0.008056395,-0.007193319,0.019665683,0.009242144,-0.005945497,-0.011764983,0.027982327,0.015659955,0.003528226,0.003246753,0.004504505,-0.005988024,0.002159827,0.004761905,0.010899183,0.020887728,0.003750938,0.002617801,-0.005338078,0.001026694,0.00810537,0.000970874,0.002486016,0.012658228,-0.003623188,0.020026702,0.00190295,0.001049318,0.004895961,-0.011673152,0,0.009451796,0.051282051,0.001124859,0.053427046,0.019729924,-0.003264312,0.015164679,0.003382004,0.009775819,-0.001642363,0.099887767,0.014778876,0.100171556,-0.002439024,-0.027373326,-0.003623133,-0.008705114,0.052825553,-0.010471204,0.010183299,0.061926606,0.017478152,-0.003157064,-0.00120048,0.002506266,-0.003322259,0.028400598,0.002150538,0.005025126,0.019161677,0,0,0.028597786,0.029356061,0.060913706,0.014735564,0.006090895,0,0.018518519,0.074152542,0.011173184,0,0.029363785,0.1,-0.024803388,-0.007118299,0.011320755,0.052119141,0,0.002136341,-0.01558302,0.032371569,0.019148936,0.01059322,0.003552398,0.005657709,0.023771791,0.009032258,0.006949807,0,0.011373578,0.033877798,0.023651845,0.017225511,0.012612613,0.100444082,0.07773232,0.080985915,0.01551124,0.053884278,0.01008132,0.016488846,0.047540984,0.030120482,0.052299369,0.003809524,0.011969398,0.009389671,0.005285269,0.004115226,0.06456044,0.002247191,0.007058824,0.002747253,0.019047619,0.042671614,0.013806706,0.011513158,0.001205546,0.009417808,0.047312642,-0.003053435,0,0.037453184,-0.011656581,0.001912963,-0.026947389,0.057469675,-0.00944206,-0.002749787,0.021156649,0.048442907,-0.040525744,-0.015106414,-0.024545455,-0.006097561,0,0.099931082,-0.03058104,0,0,0.099708879,-0.01222057,0.058959538,0.000861698,0.029325513,-0.026078064,-0.017177647,0.004861111,0.004101723,0.002169197,0.007248878,0.004149378,0.011501042,0.004150032,0.068452381,0.005700713,0.061145394,0.005555556,0,0.001505442,0.003095975,0.009181866,0.002843328,0.004965243,0,0.006079027,0.003840137,0.003288424,0,0.022824642,0.015837104,0.016740522,0.043778111,0.011070111,0.005847953,0,0.002531646,0.015432099,0.003584229,0.002444988,0.004464286,0.015852048,0.013052614,0,0.100334448,0.002258259,0.012195122,-0.015679443,0.05929689,-0.020335536,0.007009346,-0.008708273,0.045515395,0.069395712,-0.011583431,0.008183306,0.017915309,0.032876712,0,-0.004444444,0.06013579,0,0.014444444,0.039249147,0.009189065,0.02868515,0.081645907,0.005958148,0.007518797,0.001311933,0,-0.001043841,0.004444137,-0.016997167,-0.01742212,0.079192547,0.055425904,0.03626943,0.020571429,0.009345794,0.029134533,0.003305785,-0.018123667,0,0.005263158,0.015037359,0.015720427,-0.019642857,0.032967033,-0.019184652,-0.004756243,0.012671595,-0.015902713,0.001885124,0.009274874,0.016783217,0.003234635,-0.006956957,-0.004762859,0,0,0.014358108,0.068010076,0.004815409,-0.004494382,0.10034558,0.099832215,-0.014962594,0.011792453,0.025020851,-0.009582864,-0.000590667,-0.008016032,0.00065021,-0.034894399,-0.017797553,0.001204336,0,0.052564375,0.011751539,0.001522664,-0.010335056,-0.003410641,-0.025134048,-0.026315789,-0.006224066,-0.009179266,-0.001209921,0,-0.019307186,-0.014925373,0,0.035851966,0,-0.020938872,0.001825726,-0.028403968,0,-0.015225459,-0.032384695,-0.012565445,-0.031595577,-0.016729773,-0.021265284,-0.028882576,-0.014839242,0.002329193,0.019337017,0.053333333,0.027544489,0,0.050645482,0.032793867,0,0.017094017,-0.007087172,0,0,0.001641497,0.037985866,-0.000777001,0,0.054506206,0.029333333,0.021276596,-0.002040816,0.022082019,0.013986014,0.002444988,-0.00757257,0.004530011,0.003658537,-0.004499438,-0.000483793,-0.006533101,0.000406835,0.002155172,0.034862453,0.006369427,-0.004333694,-0.009866512,0.050121261,0.013774105,0.00621118,0.002816901,0,0.099455764,0.016083916,-0.000959693,0.035786631,0,-0.00177305,0.016208915,0.019145803,-0.007444169,0,0.025,0.001893939,0.010249468,0.041288192,0.001074114,-0.022049287,-0.042056075,0.018566494,0.005133065,0.023255814,-0.004694836,-0.006432041,-0.007570544,-0.006193794,0.012096774,-0.003753104,0,0.011925043,0,-0.004746835,0.000613874,-0.009174431,0.008484163,0.060170335,0,0.002061856,0.028397566,0,0.00332668,0.024626209,0.000397456,0,0.013758146,0.03224129,0.055555556,-0.001863697,0.050169109,0.011328527,0.005605275,-0.015243902,0.024502297,0,0.011540681,0.057991513,0.003684598,-0.009742558,0.017527675,-0.012863913,0.003792668,0.00463392,0.007440476,0.000652061,-0.010577705,-0.002697235,0.009971954,0.013953488,0.00408998,0.00377562,-0.016570535,0.062992126,0.016853933,0.00190295,0.011461318,0.021005251,0,0,0.023124647,-0.011494219,0.008639787,0.022307692,0.100318471,0.019077901,-0.010537408,0.001164144,-0.006535948,0.02,-0.001259446,-0.004418913,0.007317073,0.040969577,0,0.011390887,0.012847966,-0.007807417,0.002209945,0.012429379
2015/2/16,0.018736988,0.006726457,0.013422819,0.006463527,0.009592326,0.009337068,0.016923077,0.008995502,0.008136697,0.003367003,0.017699147,0.014677486,0.084529506,0.007290401,0.005136986,0.005474453,0.006444683,0.024237686,0.100896206,0.000784314,0.035616438,0.015757576,0.001769598,0.013975155,0.003614458,0.01042654,0.009560229,0.004966887,0,0.010781671,0.016068053,0.019487179,0.002045827,0.003209051,0.005966587,0.009308511,0,0,0.013381995,0.014211886,0.002843602,0.006443299,-0.049160671,-0.001627781,0.006393862,0.009334889,0.006756757,0.009242144,0.007858546,0.00759631,-0.009838998,0.003257329,0.005813953,-0.011164274,0.004264654,0.018617021,0.020961776,-0.006675567,0.014717907,0.007824726,-0.005385996,0.02402746,0.007329843,0.019727891,0.01399689,0.007586207,0.085088724,0.010432191,0,0.035051546,0.025622255,0.023161515,0.040026247,0,0.01228978,0.025884383,0.018461538,0.014597694,0.030395137,0.005576208,-0.008511136,0.014099119,0.010416667,0.004494382,0.008130081,0.008733624,0.018348624,0.006024096,0.017582418,0.004784689,0.00273224,-0.002604167,0.00376506,0.007915567,0.010791367,-0.00204918,-0.006042296,0.012782694,0.01964512,0.030434783,0.022222222,0.012162162,-0.00095057,-0.004179728,0.032869785,0.007349339,0.003558719,0.007619048,-0.006944444,0.031322506,-0.002012285,0.007322587,0.001088925,0.005381094,0.009101904,0.018924356,0.009950572,0.056939502,0.008277528,0.026361593,0.017369727,0.074468085,0.030811835,0.003275109,0.011180124,0.044857768,0.016563147,-0.000763942,0,0.010366826,-0.011862396,0,0.018612521,-0.001492537,0.003236246,0.001677852,0.012121212,0,0,0.010251631,0.041420118,0.01025641,0.008491826,0.009300126,0.0234375,0.009345794,-0.002114165,0.008450704,0,0.003273322,0.012145749,0.025434243,0.029305153,0.00952381,0,0.058375635,0.015185871,0.019726027,0.021567218,0.008583691,0.006396588,0.007155635,0.002836879,0.006379585,0.002587322,0.01171875,0,0.018716578,0.006086427,-0.00094518,0.015548662,0.009090909,0.02087166,0.011229314,0.029918404,0.045801249,0.019985892,0.016393308,0.011776251,0.021775544,0.011314186,0.001806685,0.003824092,0.009889897,0.002352941,0.005587354,0.004132231,-0.004103967,0.027713626,0.004728132,0.013927577,0.002386635,0.003724395,0.005952381,0,-0.022392457,0.013888889,0.036484896,0.033938437,0,0.101030928,0.034452942,0.014230411,0.050407235,0.069883164,0.02688409,0.027065192,0.096905664,0.033373063,0.099973045,0.075578549,0.047120419,0.064243997,0,-0.014266304,0.04975923,0,0,0.100080064,-0.007401207,-0.00322655,0.001294219,0.1,0.099925009,0.012326656,-0.002079002,-0.013754045,-0.008602151,-0.005492619,-0.011619959,-0.001148898,-0.009315639,0.021276596,-0.00660689,0.002920282,-0.005066789,0,-0.015919336,0.008587041,-0.001666572,-0.003541028,0,0,-0.006042296,0.005577803,-0.004909269,0,0.001479509,-0.004504505,0.010950722,0.002404569,-0.004982953,-0.008032129,-0.008954009,-0.007537688,0.001545595,-0.001788909,-0.00486618,-0.004444444,0.002649007,-0.01483641,0.010033191,0,0.022491742,0.005449591,0.014134276,0.040794643,0.01758924,0.009433962,0.043939394,0.034626039,0.01704996,-0.003846293,0.009917355,0.008210181,0.009681881,0,0.013513514,0.015763547,0,-0.001109878,0.003424658,0.00461574,0.005609562,-0.013742816,-0.016601984,0.002152853,0.016000473,0,0.057395143,0.013512565,-0.020804438,0.034234351,0.014972419,-0.014942529,0.04418395,0.012731481,0.016023739,-0.003415884,0.008333333,0.003208556,0,-0.012987013,0.004118432,-0.006076303,0.010830325,0.009508716,0.00968523,0.019393939,0.005307856,0.005644403,0.029127905,0.02417962,0.002805049,0.003245132,0.026786051,0.007194472,0,0,0.005947324,0.099722992,0.032311516,0.011363636,0,0.041048035,0.055263158,0.004739336,0.030068729,0.01954023,0.004747774,0.074273412,0.100287034,0.03763697,0.008978676,0.031469979,0,0.023970364,0,0.011292297,0.008743904,0.005486968,-0.00665779,0.010271903,0.008790289,0.003794038,0.001818182,0,0.043780351,0.019179894,0,0.100084818,0,0.046659597,0.100054775,0.056190476,0.037203335,0.046074987,0.03873615,0.036916395,0.066554339,0.015443982,0.035792952,0.081967213,0.04209622,0.047154472,0.01542777,-0.003873824,0.00771024,0,0,0.026223776,0.027348395,0.026315789,0.031432749,0,0,0.005612413,-0.009623797,0.021428571,0,0.010359869,0.03021978,0.001639344,0.00204499,-0.003144654,0.003508772,0.00122399,-0.002727082,0.100083056,0.007990166,0.00908059,0.10005322,0.016378929,0.011522634,0.004329004,0.036121745,0.010729614,0.016519824,0.012933568,0.05008489,0.049132948,0.023847377,0.017191977,0,0.035261116,0.00140056,0.018572825,0.014383562,0,0.008944544,0.012767898,0.010040907,0.016820858,0,0.009009009,0.018322083,0.004411587,0.00165426,0.015267176,0.042596349,-0.033860045,0.011353712,0.014583863,0.006554307,0.0224,0.00729333,0.049097473,0.047584433,0.002020202,0.01559276,0,0.006861063,0,0.022653722,0.006176652,0.040572927,0.01726122,0.014598256,0.027522936,0.018907563,0.002541942,0.014084507,0.002668446,0.002645503,0.026519788,0,0.021449704,0.011572856,0.001049318,0.01512371,0.027809965,0.001030928,-0.003351947,0.019689119,0.049839228,0,0.004637681,0.006405694,0.019534185,0.063656599,0.017840376,0.031424581,0.019329897,0.020330969,0.010526316,-0.020439448,0.017384106,0.028432732,-0.002796768,0.007025761,0.00617284,0.060034305,0.012399912,0.072635135,0.010406812,-0.00095057,0.020467836,0.009084027,0,0,0.093769278,0.031620114,0.000443262,-0.003067485,0.099824869,0.075213675,-0.00524109,0.004678363,0.017456359,0.01663586,0.011464968,-0.001764446,0.01297097,0.000836745,0,0.002403846,0.008639309,0.012516469,0.002214839,0.018411968
2015/2/13,0.020538244,0.014789534,0.010854817,0.011204482,0.017073171,0.013245033,0.023622047,0.030911901,0.017384106,0.022962113,0.000885741,0.000979195,0.012106538,0.011056511,0.001715266,0.018587361,0.009761388,0.055280528,0.049412253,0.012708499,0.026722925,0.009791922,0.010731533,0.010989011,0.012195122,0.021297193,0.033596838,0.01512605,0.010733453,0.020164986,0.012440191,0.005154639,0.025167785,0.017409588,-0.002380952,0.010752688,0,0,0.018587361,0.002590674,0.018339768,0.02781457,-0.007733492,0.007654456,0.003851091,0.020238095,0.033158813,0.00744879,0.013944223,0.016547159,0,0.008210181,0.020771513,0.019512195,0.009687075,0.049302326,0.050323774,0.005369128,0.051590714,0.011075949,0.007233273,0.011574074,0.011652542,0.002728513,0.007836991,0.024011299,0.043111404,0.029141104,0,0.023206751,0.008862629,0.020082964,-0.005221932,0.073426573,0.017105263,0.009581882,0.013513514,0.016967823,0.00509165,0.020872865,0.011258282,0.016538627,0.009009009,0.011363636,0.017054264,0.014396456,0.006928406,0.020491803,0.013363029,0.017857143,0.011049724,0.010526316,0.051464766,0.027100271,0.051039698,0.021989529,0.019507187,0.005934718,0.0121873,0.020710059,0.01758794,0.015089163,-0.011278195,0.026824034,0.029947917,0.013909588,0.005366726,0.011560694,0.035971223,0.021327014,0,0,0.024553511,0.007226947,0.011506856,0.028687937,0.018579681,0.100522193,0.010878688,0.013357303,0.017676768,0.032967033,0.010377192,0.039727582,0.003740648,0,0.021141649,0.1,0.010088272,-0.002386635,-0.00472255,0.025706941,0.01025641,0.001494768,0.005422993,0.001680672,0.011029412,0,0,0.015137181,0.001976285,0.020942408,0.006411853,0.003162555,0.018567639,0.005369128,-0.006302521,0.014285714,0,-0.003262643,-0.008032129,0.001864512,0.01236079,0.003824092,0.003267056,0.030065359,0.022173207,0.006618864,0.01016703,0.006479482,0.012958963,0.020072993,0.011477762,0.036363636,0.021136063,0,0,0.003577818,0.001218769,0.025193798,-0.009624025,0.026119403,-0.003616962,0.005347594,0.016589862,0.000955184,0.019651295,0.018788721,0.009910803,0.011864407,0.014569536,0.003626473,-0.002859867,-0.001097183,0.004728132,0.005756579,0.010438413,0,0.016431925,0.009546539,0.025714286,0.024449878,0.015122873,0.005988024,0.018425461,-0.005858231,0.020372011,-0.000784006,0.007955449,0,-0.014227642,0.021107747,0.012442488,0.008998344,-0.017754658,0.029024943,-0.000235139,0.019062729,-0.005216979,-0.00385006,0.014232147,-0.003320683,0.001950585,0,0.070545455,0.019639935,0,0,0.100440529,0.033574042,-0.008908177,0.00914236,0.020576132,0.088793631,0.021587587,0.005574913,0.033444816,0,0.004482759,0.004118051,0.000574779,-0.003061119,0.100334448,0.01290631,0.006860296,-0.007769653,0,-0.0127943,0.011049724,0.0008344,0.004981991,0.007,0,0.018461538,0.000286123,0,0,-0.002950288,0.023041475,-0.016160627,-0.01041047,-0.01625387,0.004482295,-0.004053506,0.002518892,-0.007668712,0.009025271,0.012315271,0.007462687,0.008010681,0.036922949,0.006733835,0,0.01940042,0.023709902,0.017985612,0.043668595,0.008346375,0.021686747,0,0.015471167,0.013665595,0.059782482,0.027164686,0.025252525,0.001385042,0,0.009090909,0.099674973,0,0.016930023,0.026362039,0.016420361,0.032257742,0,0.052415509,0.024255788,0.010781078,0,0.00443459,0.016019501,0.004178273,0.014625671,0.026699029,0.070769231,0,0.016470588,0.028065894,0.019147084,0.032702238,0.074712644,0,0.025299601,0.072901337,-0.000289153,0.099206349,0.0096,0.017241379,0.064516129,0.018378378,0.024084778,0.015779081,0.017574692,0,0.03728638,0.009009123,0.017072881,0,0,0.028846154,0.099771516,0.022015241,0.019698725,0.005567625,0.037137681,0.099855282,0.024271845,0.00172117,0.016949153,0.01079784,-0.011702128,0.00867111,0.038594755,0.048235294,0.006459679,0,0.040825584,0.011318619,0.009244869,0.006771627,0.016736402,0.054775281,0.004857316,0.030185425,0.019900498,0.035131744,0,0.011243736,0.044920525,0,0.048932384,0,0.013978495,0.025463396,0.009615385,0.002572347,0.010926129,0.041954281,0.025612472,0.015397776,0.012510224,0.007210205,0.017196456,0.014821273,0.006546645,0.005641749,0.01459854,0.021259834,0,0,0.018699911,0.018159806,0.010638298,0.000731529,0,0,0.012704781,0.030658251,0.012048193,0,0.007138935,0.099697885,0.025210084,0.004106776,0.012738854,0.040145985,0.00122549,0.004001685,0.017751479,0.038289726,0.008009153,0.040420819,0.04972119,0.057901611,0.022123894,-0.008295646,0.006479482,0.004424779,-0.031321185,0.023457863,0.017647059,0.014516129,0.017492711,0,0.018678202,0.003513703,0.017910448,0.016005567,0,0.016363636,0.020474639,0.014334214,0.01710864,0,0.016483516,0.015670911,0.016442286,0.01511335,0.016629712,-0.003369272,0.099255583,-0.004347826,-0.001040919,0.019083969,0.003210273,0.01106069,0.022895126,0.022861701,0.022727273,0.012276273,0,0.012152778,0,-0.019047619,0.008094645,0.015347129,0.012820513,0.017555484,0.00770416,0.019271949,0,0.017640573,0.014895058,0.0125,0.04609475,0.023845361,0.025018954,-0.019597731,0.00105042,0.019267927,0.019492026,0.017838405,0.01015799,0.004162331,0.013029316,0,0.024955437,0.027046784,0.019923372,-0.001477991,0.018164436,-0.006934813,-0.006402049,0.016338299,0.004531722,-0.040980092,0.008347245,0.008391608,0.002804612,0.014251781,0.016736402,-0.010186757,0.023134133,0.009377664,0.004752852,0.026675342,0.005882353,-0.007513148,0,0,0.00371517,-0.007842783,-0.012259194,0.007727975,0.100192678,0.00862069,-0.011398964,0.021505376,0.007115948,0.020754717,0.018158236,0.047597043,0.014411028,-0.014025975,0,0.052498419,0.006521739,0.000659196,0.015748031,0.003464203
