,600097.ss,600108.ss,600257.ss,600265.ss,600354.ss,600359.ss,600791.ss,600467.ss,600506.ss,600540.ss,600598.ss,600965.ss,600975.ss,601118.ss,600028.ss,600121.ss,600123.ss,600139.ss,600157.ss,600188.ss,600193.ss,600256.ss,600259.ss,600311.ss,600348.ss,600395.ss,600397.ss,600403.ss,600489.ss,600497.ss,600508.ss,600532.ss,600547.ss,600583.ss,600652.ss,600711.ss,600714.ss,600766.ss,600882.ss,600971.ss,600988.ss,601001.ss,0,601088.ss,601101.ss,601168.ss,601225.ss,601666.ss,601699.ss,601808.ss,601857.ss,601898.ss,601899.ss,601918.ss,601958.ss,603993.ss,600008.ss,600011.ss,600021.ss,600023.ss,600027.ss,600098.ss,600101.ss,600116.ss,600131.ss,600167.ss,600168.ss,600187.ss,600207.ss,600236.ss,600283.ss,600310.ss,600323.ss,600396.ss,600452.ss,600461.ss,600483.ss,600505.ss,600509.ss,600578.ss,600617.ss,600635.ss,600642.ss,600644.ss,600674.ss,600719.ss,600726.ss,600744.ss,600758.ss,600780.ss,600795.ss,600863.ss,600864.ss,600868.ss,600874.ss,600886.ss,600900.ss,600917.ss,600969.ss,600979.ss,600982.ss,600995.ss,601016.ss,601139.ss,601158.ss,601199.ss,601991.ss,600039.ss,600068.ss,600133.ss,600170.ss,600209.ss,600248.ss,600284.ss,600326.ss,600463.ss,600477.ss,600491.ss,600496.ss,600502.ss,600512.ss,600528.ss,600545.ss,600681.ss,600820.ss,600846.ss,600853.ss,600986.ss,601117.ss,601186.ss,601390.ss,601618.ss,601668.ss,601669.ss,601789.ss,601800.ss,601886.ss,0,0,600004.ss,600009.ss,600012.ss,600017.ss,600018.ss,600020.ss,600026.ss,600029.ss,600033.ss,600035.ss,600106.ss,600115.ss,600119.ss,600125.ss,600190.ss,600221.ss,600242.ss,600269.ss,600270.ss,600279.ss,600317.ss,600350.ss,600368.ss,600377.ss,600428.ss,600548.ss,600561.ss,600575.ss,600611.ss,600650.ss,600662.ss,600676.ss,600692.ss,600708.ss,600717.ss,600751.ss,600787.ss,600794.ss,600798.ss,600834.ss,600896.ss,600897.ss,601000.ss,601006.ss,601008.ss,601018.ss,0,601107.ss,601111.ss,601188.ss,601333.ss,601518.ss,601866.ss,601872.ss,601880.ss,601919.ss,603128.ss,603167.ss,600754.ss,601007.ss,600037.ss,600050.ss,600289.ss,600406.ss,600410.ss,600446.ss,600476.ss,600536.ss,600570.ss,600571.ss,600588.ss,600637.ss,600718.ss,600728.ss,600756.ss,600764.ss,600770.ss,600797.ss,600804.ss,600831.ss,600845.ss,600850.ss,601519.ss,601929.ss,603000.ss,0,600000.ss,600015.ss,600016.ss,600030.ss,600036.ss,600109.ss,600369.ss,600643.ss,600705.ss,600816.ss,600837.ss,0,600999.ss,601009.ss,601099.ss,601166.ss,601169.ss,0,601288.ss,601318.ss,601328.ss,601336.ss,601377.ss,601398.ss,601555.ss,601601.ss,601628.ss,601688.ss,601788.ss,601818.ss,601901.ss,601939.ss,601988.ss,601998.ss,600007.ss,600048.ss,600052.ss,600053.ss,600064.ss,600067.ss,600077.ss,600094.ss,600158.ss,600159.ss,600162.ss,600173.ss,600185.ss,600208.ss,600215.ss,600223.ss,600225.ss,600238.ss,600239.ss,600240.ss,600246.ss,600266.ss,600275.ss,600322.ss,600325.ss,600340.ss,600376.ss,600383.ss,600393.ss,600503.ss,600510.ss,600533.ss,600555.ss,600565.ss,600604.ss,600606.ss,600621.ss,600622.ss,600638.ss,600639.ss,600641.ss,600647.ss,600649.ss,600657.ss,600658.ss,600663.ss,600665.ss,600675.ss,600683.ss,600684.ss,600696.ss,600716.ss,600724.ss,600730.ss,600732.ss,600733.ss,600736.ss,600743.ss,600745.ss,600747.ss,600748.ss,600767.ss,600773.ss,600807.ss,600823.ss,600862.ss,600890.ss,601588.ss,600057.ss,600138.ss,600258.ss,600358.ss,600415.ss,600640.ss,600790.ss,601888.ss,0,600645.ss,0,0,603018.ss,603126.ss,0,600054.ss,600292.ss,600593.ss,600706.ss,600749.ss,600832.ss,603099.ss,0,0,0,600661.ss,600763.ss,600088.ss,600373.ss,600551.ss,600633.ss,600757.ss,600825.ss,600880.ss,601098.ss,601801.ss,601928.ss,601999.ss,600082.ss,600149.ss,600200.ss,600212.ss,600260.ss,600455.ss,600603.ss,600620.ss,600624.ss,600701.ss,600777.ss,600783.ss,600784.ss,600805.ss,600817.ss,600895.ss,600005.ss,600006.ss,600010.ss,600019.ss,600022.ss,600031.ss,600038.ss,600055.ss,600056.ss,600059.ss,600060.ss,600061.ss,600062.ss,600063.ss,600066.ss,600069.ss,600070.ss,600071.ss,600072.ss,600073.ss,600074.ss,600075.ss,600076.ss,600078.ss,600079.ss,600080.ss,600081.ss,600083.ss,600084.ss,600085.ss,600086.ss,600089.ss,600090.ss,600091.ss,600093.ss,600095.ss,600096.ss,600099.ss,600100.ss,600103.ss,600104.ss,600105.ss,600107.ss,600110.ss,600111.ss,600112.ss,600114.ss,600117.ss,600118.ss,600126.ss,600127.ss,600129.ss,600130.ss,600132.ss,600135.ss,600137.ss,600141.ss,600143.ss,600145.ss,600146.ss,600051.ss,600058.ss,600113.ss,600120.ss,600122.ss,600128.ss,600136.ss,600153.ss,600175.ss,600180.ss,600203.ss,600211.ss,600241.ss,600247.ss,600250.ss,600272.ss,600278.ss,600280.ss,600287.ss,600306.ss,600313.ss,600327.ss,600335.ss,600361.ss,600382.ss,600386.ss,600387.ss,600511.ss,600515.ss,600546.ss,600576.ss,600605.ss,600626.ss,600628.ss,600648.ss,600653.ss,600655.ss,600656.ss,600677.ss,600682.ss,600693.ss,600694.ss,600697.ss,600704.ss,600712.ss,600713.ss,600723.ss,600729.ss,600734.ss,600738.ss,600739.ss,600753.ss,600755.ss,600759.ss,600774.ss,600778.ss,600785.ss,600811.ss,600814.ss
2014/11/21,0.015965167,-0.028121485,0.014550265,0.008885299,0.016129032,-0.01106383,0.006329114,0.006568144,-0.008094187,0.010368664,-0.028181871,-0.001968029,0.014150943,-0.022604952,0.00589391,-0.007462687,-0.005630631,0,0.008889077,0.010169492,0.023002421,0.015503876,0.010266492,0.005093379,0.007267442,0.013761468,-0.001897533,0.003149606,0.011723329,0,0.00305499,-0.010695187,0,0.012887279,-0.012064343,0.013274336,0.009832842,0,0.00243309,0.005706134,0.003,-0.003880983,0,0.009402283,0.002923977,0.023289665,0.017006803,0.010141988,0.00529661,0.015330189,0.005188067,0.008403361,0.011583012,0.010141988,0.002359227,-0.00134085,0.025595643,0.008,0.012747875,0.008445946,0.011185682,0.040192926,0.003267974,0.025236593,0.006932409,-0.000724113,0.009652463,0.004608295,0.00967118,-0.002237136,0.100460829,0.039861433,-0.002192982,0,0.017578125,0.022660099,-0.010700389,0,0.004970179,0.009174312,0.009996055,0.100155486,0.014112903,0.018498368,0.011599512,0.015837104,0,0.002277904,0.001031992,0.029876977,0.017667845,0.003144654,0.01910828,0.009036145,-0.00228833,-0.004219409,0.008083141,0.025811823,-0.003939593,-0.013850416,0.001472754,0.017711172,0.057211926,0.011568123,0.016666667,0.015481651,0.007025761,0.004255319,0.041584158,0.002020202,0.016045691,0.000929021,0.01028538,0.013145687,-0.001333262,0.014070063,0.012719542,0.007142857,0.010729893,0.025116149,0,0.002766252,-0.005046338,0,0.003139717,0,0.011709602,0,0.024279211,0.02919708,0.013856813,0.018248175,0.013297872,0.015306122,0.017045455,0.03599374,0.006535948,0,0,0.030752916,0.009667674,0,0.00491358,-0.006896552,0.009677419,0.01300813,0.011527378,0.003205128,-0.007462979,0.010869565,-0.004484305,-0.030079455,0.006895768,0.001912046,0.008033938,0.005727377,0.020889038,0.006349206,0.015100671,-0.002159827,0.015915119,0.017713366,0.006557377,0.016194332,0.01584507,0.005477308,0,0.04,-0.00952381,-0.004333694,0,0.020462633,0.00108769,0.000665336,-0.001806685,0.002383975,0.000717424,0.003928748,0.006743738,0.003816794,-0.01607717,-0.016691958,0.03,0.004232165,0.015789474,0,-0.005555556,0.012605042,0.013888889,0.009146341,0.006410256,0.012084592,0.017632242,-0.006637168,0.032258065,0.009942005,0.004,0,0,0.056932351,0.01396648,-0.00681624,0.013618484,0.001651601,0.065312791,0.004975124,-0.009649806,0,0,0,0,0.013431833,-0.00130039,-0.004743424,0.099787686,0.001075269,0.004790419,0.005665722,0.050493963,-0.000557747,0,0,0.01965812,0.032914286,0,0.020813623,0.012731481,0.017080553,0.066438356,0.019830028,0.060013888,0,0.063664596,0,0.027891488,0.082403433,0,0.100001493,0.044817927,0.06544527,0.014217815,0.02117061,0,0.011811024,0.024935912,0.011415455,0.064537815,0.099952233,0.013586957,0.090779128,0.030288227,0.032993401,0,0.1002331,0.017921147,0.063309353,0.011990408,0.010273973,0.024144869,-0.003837299,0.019064445,0.002634978,0,0.038734306,0.024464832,0.049924357,-0.01143535,-0.000660939,0.033248082,0.075441413,0.012631579,0.0997815,0.034409146,-0.003231018,-0.030852995,0.018564356,0.00204499,0.017152659,0,0.015706806,0.065934066,0.003710575,0.009746589,0.099688082,0.031427556,0.012006855,0.008905852,0.054388907,0.047297297,0,0.007594415,0.01754386,0.006695504,0.007588533,0.001086957,0.020689655,0.014102564,0.005017921,0.015341702,0.02016129,0.017693316,0,0.046116505,0.006405172,0.011724338,0,0.005076142,-0.01399689,0.009077156,0.004540295,0.015384615,0.015238077,0.004025765,0.018439716,0.007170436,0.015502894,0.021278202,-0.000724638,0.006410256,0.017130621,0,0.007556675,0.006198347,0.015108924,0.012704174,-0.003870968,0.011661808,-0.023336214,-0.001152738,0,0.027491409,0.099476247,0.006007646,0.004813478,0.024446142,0,0.010545906,0,0,-0.001932224,-0.005477785,0,0.004912281,0.026106195,0.014705882,0.011417058,0,0,-0.007882883,0,0,0,0.009877519,-0.001613482,0.066762728,0,0.036524449,0.040678078,0.037239869,0.085326954,0.032542104,0.022503516,0.033252721,0,0.1,0.009022556,-0.009796534,0,0.028971963,0.028836251,0,0.011827957,0.037513398,0,0,0.005159071,0.046819338,0.011444921,0.004686036,-0.0111034,-0.005624297,0.015209125,0.007194245,0.010169492,0.013513514,0.008064516,0.017944535,0.007307476,0.040417802,0.001509434,0.002358491,0.000899281,0.100350058,0.003855422,-0.009456265,0,0,0.004048583,-0.005003574,-0.000838223,0.001121076,-0.001547988,-0.008645533,0.001335113,0.047672932,-0.012524462,-0.003584229,0.001750292,-0.010344828,0.028037383,-0.001027221,0.02131216,-0.001960784,0,0,-0.009267841,0.011799432,0.008629989,-0.001061571,0.007177033,0,0.016332982,0,0.045811518,0.005988024,0.011483987,0,0.0147459,0.028634361,0.009116977,0.001788909,0.010380623,-0.002380952,0.016666667,0.003771213,-0.008530624,0.027700831,0.014274769,0,0.050847458,-0.013356562,0.004158004,0.015658363,0,0.004,0.030944793,0.026829268,0.008700696,0.002584071,0,0.009803922,0.013779528,0.000762127,0,0.020289855,0,0.000722022,0.024236984,0.029438822,0.003253887,0.018590998,0.000877193,0.049715909,0.055766107,0.006722689,0.006482457,0.071000855,0.014696059,0,-0.010373444,0.014344262,0.045475638,0.026755291,0.010146561,0.012310606,-0.003150599,0,-0.003442341,0.021956088,0.008866371,-0.002421308,0.001189459,0.002476014,-0.003341289,0,0.007736944,0.006544503,0.002816901,0.006578947,0.010291595,0.010174419,0.072289157,0.006901311,0.018145571,0,0.000757576,0.003386005,0.009565857,0.036111111,0.00511509
2014/11/20,0.002911208,-0.005592841,-0.007874016,-0.035074045,-0.018270402,0.006855184,0.001584786,-0.012965964,0.038990826,0.00462963,-0.003623195,-0.007812577,-0.021237304,0.017524644,0.001968504,0.022900763,0.002257336,0,0.004465504,0,0.00486618,-0.001290323,-0.003265839,-0.015050167,-0.005780347,0.008092486,0.003809524,0.001577287,-0.008139535,0,0.00408998,-0.000890472,0,0.00128921,-0.014531044,-0.002941176,-0.009737098,0,-0.007246377,-0.005673759,-0.0234375,0.00520156,0,-0.000671141,-0.010130246,-0.010086455,-0.013422819,-0.002024291,-0.006315789,0.008323424,0,-0.002096436,-0.007662835,0.037894737,-0.004695123,-0.010625723,-0.005416385,0.003210273,0.011461318,0,0.015909091,-0.003205128,0.007683864,0.00955414,-0.008591065,-0.010035842,-0.002887378,-0.004587156,-0.005769231,0.027586207,0.10040568,-0.001729956,-0.014409222,0,0.044897959,-0.004901961,0.009823183,-0.008451221,-0.011787819,-0.006833713,0.061390795,0.054456746,-0.017821782,-0.018162393,-0.007272727,0.002267574,0.002427184,0,-0.012232416,0.007079646,0.003546099,0.006329114,0.01618123,-0.011904762,0.002293578,-0.008368201,0.011682243,0.059082892,0.007275132,0.061764706,-0.001470588,0.013812155,0.069827586,0.001287001,-0.008264463,0,-0.002336449,0,0.001984127,-0.01,-0.010585454,-0.007380091,-0.007935876,0.007567852,0.001335042,0.011178778,0,-0.009433962,-0.022036135,0.007497723,-0.00536193,0.004166667,0.00916585,0,0.007911392,-0.015607581,-0.002336449,0,-0.003025719,0.02238806,0.002314815,0,0.002666667,-0.005076142,-0.013452915,-0.003120125,-0.012903226,0,0,0.00533049,0.004247573,0.001960784,-0.014529006,-0.027180458,-0.003215434,0.001628664,-0.005730659,-0.00952381,0.033418232,-0.004329004,-0.008888889,0.058894231,0.015406385,-0.005703422,-0.007969908,0.035587189,0,-0.012539185,-0.004177109,-0.010683761,0.00802139,0.008116883,0.001642036,-0.029469548,-0.00525394,-0.000781861,0,0.010701546,0.032786885,0.012061404,0.015624358,-0.007943513,0.004371981,0.010080645,0.011882998,-0.012941004,0.027285396,0.022089443,0.004840271,0.0234375,0.005078486,0.0296875,0,0.004248727,-0.015544041,0,0.014084507,-0.01039501,0.008403361,0.009230769,0,0.003030303,-0.009975062,-0.006593407,0.004319654,-0.009031199,0,0,-0.005645161,-0.019697965,-0.008310249,-0.013449134,0.005215175,0.03415864,-0.045363642,0.071428571,0.008651817,0,0,0,0,-0.024885396,0.003916449,-0.021931674,-0.009463722,0.001076426,-0.01183432,-0.008426966,-0.003282276,-0.008844474,-0.005243958,0,0.023622047,-0.022783114,0,0.009551098,0.005820722,-0.001549378,0.013888889,-0.004699248,0.023571282,0,0.005464481,0,-0.011760331,0.018356643,0,0.02974575,0.016129032,0.011920521,0.002851868,-0.003722084,0,0,0.007986845,0.002286412,0.048642933,0.014538406,-0.002710027,0.044029851,0.025551102,0.031559406,0,0,0,0.010174419,-0.00477327,0,0.006072874,0.036595068,0,-0.005242329,0,0.019085434,-0.018018018,0.021638331,0,-0.021978022,0,-0.031104199,-0.012474012,-0.045865184,0.00431836,-0.003220612,0,0.018915511,0.044871795,0,0,-0.005208333,0.000846024,0.003724395,0.004651163,0.011555379,-0.00697194,-0.005118464,-0.003802281,0.037179731,-0.024711697,0,-0.002525079,-0.005235602,0,0.032201915,-0.013933548,0.031294452,-0.002557545,-0.006410256,0.008438819,-0.00998004,-0.012936611,0,-0.007228916,0.033085452,-0.010238961,0.002409639,0.011986301,-0.027231467,-0.013432836,-0.045503792,-0.002557545,-0.003795538,-0.018181818,-0.009831461,0.029528677,0.017752101,-0.013124666,-0.007194245,-0.021943574,-0.021989529,0,-0.015702479,-0.021233569,0.003790834,-0.000906618,-0.015247776,0.002923977,0.012248469,-0.002300173,0,-0.013559322,0.005263777,-0.015591398,-0.015402844,-0.005822785,0,-0.017971368,0,0,0.012795424,0.013571869,0,-0.009728978,-0.010507881,-0.025588536,-0.006671114,0,0,0.047169811,0,0,0,-0.017087379,0.027255985,-0.017461067,0,0.011191869,0.00912171,-0.003275109,0.008038585,-0.010444015,0.001408451,0.02988792,0,0.011638317,0.007575758,0.010662605,0,-0.02461258,-0.004102564,0,-0.002145923,-0.002139037,0.002745367,0,-0.015241321,0.070844687,-0.008510638,-0.02020202,-0.043160691,-0.008918618,0.003816794,0.01459854,-0.013377926,-0.002247191,-0.019762846,0,-0.00084246,0.004103967,-0.0060015,0.007125891,-0.008028546,0.10012837,-0.016121385,-0.004705882,0,0.024640657,0.013333333,-0.022361985,0.000838926,0.014789534,0.017322835,-0.008571429,0.0135318,0.022041261,-0.015793529,-0.005347594,0.025733094,0.009573542,0.013257576,0.003608247,-0.009929665,0.02,0,0,0.014097744,-0.014535268,-0.001077586,0.013993541,-0.007911392,0,0.01769437,0,-0.019255456,-0.004470939,0.002764723,0,0.015656947,-0.013043478,-0.016517061,0.025688073,-0.008576329,0.0041841,0.001855288,-0.011187073,0.019397912,-0.002211166,-0.011755406,-0.024390244,-0.004219409,0.032374101,-0.003108808,-0.004957507,0,0.01744186,-0.009678566,-0.016,0.002908668,0.014415941,0,-0.012106538,0.003952569,-0.014764773,0,-0.005763689,0,-0.012829651,0.029574861,-0.007305936,0.023308102,-0.02851711,-0.005235602,0.007153076,-0.036012526,-0.008333333,-0.001617992,0.002572899,-0.00266489,-0.011764706,-0.018329939,-0.010141988,-0.011921137,0.003355718,-0.006718925,0.028237585,0.009541985,-0.00862069,0.04968383,-0.017647059,-0.013125,0.001212121,-0.003554492,-0.009503372,0.002392344,0,-0.007677543,-0.015463918,-0.015256588,-0.004211511,-0.011864407,-0.008645533,-0.004796163,-0.005490734,0.09371489,0,0.006864989,0.004535147,-0.007304602,0,0.024901704
2014/11/19,0.008070433,0.021714286,-0.0078125,0.034677419,-0.012033694,-0.028309742,0.006379585,-0.008038585,0.012383901,-0.018181818,0,-0.001949825,-0.004595588,-0.00436205,-0.005870841,0.003831418,0.012571429,0,-0.008849754,-0.012276786,-0.003636364,-0.002574003,-0.011194833,0.003355705,-0.001443001,0.03221957,0.001908397,-0.001574803,-0.008073818,0,0.004106776,0.04174397,0,-0.00128755,0.012032086,-0.004392387,-0.005808325,0,0.00120919,0.004273504,0.009861933,0.005228758,0,-0.013898081,0.004360465,0.004341534,0.010169492,0.002028398,0.003167899,0.003579952,-0.003875969,-0.00625,0,-0.012474012,-0.008148637,-0.018251199,0.005445882,-0.015797788,0.087227414,0.01369863,-0.015659955,-0.00952381,0.013348165,0.024469821,0.019264448,-0.004992867,0.02973226,-0.001526718,0.001926782,0.009280742,0.029227557,0.001155024,0.019838354,0,0.02367688,0.027190332,-0.023969319,0.004717587,0.019019019,-0.011261261,0.004945912,-0.013030209,0.01,-0.002132196,-0.003623188,0.003412969,-0.002421308,0,0.018691589,0.012544803,-0.003533569,-0.003154574,-0.007494647,0.05,0.013953488,-0.001392758,0.001169591,-0.019031142,0.028571429,-0.002932551,-0.008746356,0,-0.012765957,-0.003846154,-0.009819967,0.011600928,0.004694836,-0.010526316,0.014084507,0.040582726,0.016129531,0,0.006849096,-0.003769662,0.009433452,-0.006060193,0.02777673,0,0.004215707,0.056434989,0.002688172,-0.028340081,-0.00607379,0,-0.003154574,0.020477816,-0.013824885,0,-0.010479042,-0.020467836,-0.009174312,-0.014388489,-0.015748031,-0.005050505,0.001122334,-0.027314112,-0.005134788,0,0,-0.007407407,-0.005431503,0,0.007318897,0.013777468,0,-0.006472492,0.014534884,-0.018691589,0.005167111,-0.008583691,0.036866359,0.099801718,-0.01517263,-0.00754717,0.01619801,0.009580838,0.005248341,0.044531762,0.005882353,0.006451613,-0.002666667,-0.028391167,-0.006525285,-0.021153846,-0.006956522,-0.003894081,0,-0.011750881,0.001971091,0.007734807,-0.009524152,-0.012205754,0.004390071,-0.04859335,-0.052813853,-0.009323571,0.000739187,-0.017751105,-0.016190476,-0.003891051,-0.027391109,0.037277147,-0.023861171,-0.020804452,-0.01025641,0,-0.002808989,0.010504202,0.005633803,-0.018126888,0,-0.009009009,-0.052009456,-0.015151515,-0.016985138,0.007444169,-0.033255994,0,0.025641026,-0.001311475,0,0.01759544,-0.004542874,0,0.001801766,0.056306306,0.038951419,0,0,0.001221189,0,0.075352113,0.00130719,0.039456379,0.00955414,0.019758507,0.044499382,0.058893516,0.009944751,0.027840912,0.055849783,0,0.011504425,0.004262001,0,0.001913876,-0.005787037,-0.001548538,-0.010309278,0.000940734,0.00143078,0,0.033064516,0,-0.006571598,-0.01208981,0,-0.002285855,0.004766444,-0.00395822,-0.002843758,-0.004938272,0,0,-0.000234852,-0.002281196,0.002119392,-0.029283782,-0.008064516,0.000746826,0,-0.004926108,0,0,-0.007117438,-0.007215007,-0.002380952,-0.003412969,0.00610998,-0.017200938,-0.001730292,0.059722818,0,-0.005885791,0.004524887,0.0109375,0.003825514,0.013761468,0.005141388,-0.022796353,0.002083333,-0.019754768,0.013129575,0.008116883,0.099800399,-0.022194821,0.006451613,0.001718213,0,-0.010309278,-0.023140496,0.00750469,-0.014237452,-0.005224906,0.00972168,0,-0.002528445,-0.001281308,0.083928571,0,0,-0.010362694,-0.015383971,-0.012886598,0.02753304,-0.005657709,-0.016352201,0.005730659,-0.010438413,0.004008016,0.013770492,0,-0.01891253,-0.005756831,-0.006779696,0.017156863,0,0.039308176,-0.00887574,-0.001082251,0.00128041,-0.011256549,0.018518519,0.00140647,-0.004240882,0.001975911,0,0.003610108,-0.016949153,0.011652542,0,0.00331675,-0.012974052,-0.008458649,0.017527675,0.003826531,-0.011560694,-0.018041237,-0.032814238,0,0.002265006,0.0146863,0.038525963,0.034313725,0.005089059,0,0.01358444,0,0,-0.014976275,-0.033392964,0,0.002089136,-0.016788635,-0.00509165,0,0,0,-0.013379872,0,0,0,-0.009234321,0.024335031,0.027643065,0.01297765,0.00903473,0.017401336,0.015521064,0.001610306,0.018616841,-0.010452962,0.001871491,0,0.015454545,-0.029411765,0.01233616,0,-0.000910747,0.032838983,0,-0.013756614,0.003218884,0.02245614,0,0.005962521,0.009906439,0.035242291,0,0.00735786,-0.020742358,0.003831418,0.005504587,0.013559322,-0.004474273,-0.01171875,-0.014469453,-0.006140106,-0.006343453,0.005279035,-0.00118624,0.0090009,0.100282486,-0.000473934,-0.009324009,-0.011081748,-0.010162602,0,0.033959538,0.02670112,-0.002270148,-0.009360374,0.001430615,0.030683403,-0.020454147,0.000385356,0.012635379,0.078760491,0.024977698,-0.013084112,0.034115139,0.005407654,0.007049345,0,0,0.028019324,0.004379385,-0.006423983,0.043820225,0.062184874,0,-0.046523517,0,0.011688312,0,-0.008226624,0,0.013102991,0.006564551,0.005218383,0.005535055,0.012152778,0.052201258,0.009363296,0.008777429,0.010818263,0.006677796,0.004723738,0.006546645,0.008510638,-0.010089021,-0.007201646,0.004267425,0,0.001164144,0.009773156,0.004016064,0.011176471,-0.039042891,0,0.019753086,0.003968254,-0.000500416,0,0,0,0.015195369,0.002780352,-0.016172507,0.004458688,0.011538462,-0.024680851,0.021929825,-0.006224066,-0.001663894,-0.018267016,0.012152778,-0.002657807,-0.008023341,0.04135737,0.006122449,0.076505429,-0.006003629,-0.014348786,-0.003879728,-0.025720483,0.023529412,-0.000902527,0.014925373,-0.00621118,0,-0.00588887,-0.011515152,-0.019239794,0,-0.005725191,0.010416667,0.009803922,0.003757633,-0.001692047,0.017595308,-0.014184397,-0.000685871,-0.024731126,0,-0.003041825,-0.001132503,0.002930403,-0.028340081,0.002628121
