date,600869.ss,600870.ss,600871.ss,600872.ss,600873.ss,600875.ss,600876.ss,600877.ss,600879.ss,600881.ss,600883.ss,600884.ss,600885.ss,600887.ss,600888.ss,600889.ss,600893.ss,600894.ss,600960.ss,600961.ss,600962.ss,600963.ss,600966.ss,600967.ss,600970.ss,600973.ss,600978.ss,600980.ss,600983.ss,600984.ss,600985.ss,600987.ss,600990.ss,600992.ss,600997.ss,601002.ss,601003.ss,601005.ss,601011.ss,601012.ss,601015.ss,601028.ss,601038.ss,601058.ss,601100.ss,601106.ss,601113.ss,601126.ss,601137.ss,601177.ss
2015-4-17,0.038857678,0,0.066746126,-0.035625,0.017288444,0.099919743,-0.015521064,0.011857708,0.032124352,-0.006134969,0.036480687,0.008559201,-0.009928107,-0.00337933,0.046746104,-0.017323775,0.087606346,-0.009586282,-0.013565891,0.027247956,0.100123609,0,-0.004591368,0,0.03364817,0.001842752,0.008994276,-0.003126396,-0.00129199,0.001029866,0.015769944,-0.023106702,0.017983301,0.006544503,0.030534351,0.047686497,0.022494888,0.023474178,-0.021026592,-0.070683395,0.009350935,0.046759045,0.030612245,-0.002418029,0.009582478,0.099722992,-0.006535948,0.039844852,0.051524259,-0.001779359
2015-4-16,0.012322275,0,0.016969697,0.056105611,0.027102804,0.100220751,0.026555387,0.00998004,0.008886566,0.016934046,0.009386282,0.020378457,0.00274631,0.074432678,-0.006375228,-0.025611176,0.016358962,-0.005632242,-0.025495751,0.040396882,0.044544868,0,0.004612546,0,-0.005284792,0.051679587,0.024288107,-0.008414526,-0.009596929,0,0.001858736,0.04144367,0.013671875,0.018666667,0.022106632,-0.006100422,0.016632017,0.007092199,0.035874439,0.019739179,-0.018358531,0.018756275,0.001362398,0.007699805,-0.010162602,0.100609756,0.02,0.07302308,0.00474547,0.008071749
2015-4-15,-0.072527473,0,-0.014336918,-0.056074766,-0.079965606,-0.049916107,0.0321065,-0.076497696,-0.038693467,-0.073492981,-0.032821229,-0.033075299,-0.046793194,-0.022767593,0.003656307,0.079145729,-0.00580855,-0.066720554,-0.092544987,-0.03024055,-0.078524688,0,-0.063903282,0,0.036518564,0.018421053,-0.040963855,-0.017833841,0.028966425,-0.045231072,-0.028442438,-0.037322434,-0.057813219,-0.05362776,-0.056441718,0.000469484,-0.056862745,-0.042986425,0.02293578,-0.099939834,0.015350877,-0.0688108,-0.063178047,-0.054116346,-0.044660194,0,-0.07120743,-0.055396712,-0.034970858,-0.070058382
2015-4-14,0.011111111,0,0.017010936,-0.023722628,0.014834206,0.039232781,-0.029635258,0.065815324,-0.009457442,-0.004930156,-0.033738192,0.000351989,0.022415524,0.00594884,-0.020590868,0.00188798,0.007019186,-0.001211808,0.035492458,0.018194542,-0.023242301,0,-0.031772575,0,0.021131137,-0.019987105,0.030629139,0.016806723,-0.00913242,0.010934394,0.011415525,-0.016456023,0.009911724,-0.02998776,0.004932182,0.00756859,-0.00390625,0.027906977,-0.003916449,-0.051011043,-0.023031601,-0.032444527,0.05238415,-0.020763745,-0.029522613,0.044585987,0.099574468,-0.032503458,0.004180602,0.000834725
2015-4-13,0.052877866,0,0.003658537,0.015441631,0.038043478,0,0.002284844,0.006923838,0.01721519,0.100361664,0.007477906,-0.015592516,0.012190992,0.00870087,0.022893773,-0.003761755,0.015443098,0.036417173,-0.000548058,0.013475177,-0.042825362,0,0.008431703,0,0.020939086,0.014388489,0.100182149,0.040497009,0.005245902,0.023397762,0.03204524,0.08516446,0.009221632,0.050803859,0.01375,0.058058058,0.024,0.026252983,0.032345013,0.071291974,0.068077803,0.050035079,0.027605245,-0.001802289,0.038486628,0.01453958,0.100187266,0.032488397,0.019607843,0.010118044
2015-4-10,0.021510516,0,0.011097411,0.072895958,0.099601594,0.010127697,-0.008308157,0.00999001,0.014902364,0.03364486,-0.01208865,0.085778781,0.030355897,0.03605844,0.031161473,0.003144654,0.097809077,0.099907828,0.034891703,0.01511879,0,0,0.033101045,0.10012837,0.013504823,0.005259698,0.069133398,0.012109921,0.022803488,0.01865285,0.021665864,0.076127793,0.011061947,0.029801325,0.024327785,0.035769829,0.016260163,0.014527845,0.100074129,0.10001733,0.013333333,0.037174,0.018987342,0.028642937,0.024048096,0.003241491,0.029893925,0.055388093,0.038053097,-0.001683502
2015-4-9,-0.050385837,0,-0.044758539,0.048644892,0.035051546,-0.034849129,0.060048038,0.037305699,-0.026513257,0.018078021,-0.036245955,-0.031341108,-0.040187542,-0.020700152,-0.041628959,-0.016697588,-0.01943734,-0.031654019,-0.039028021,-0.046671242,0,0,-0.043333333,-0.036487322,-0.04659718,-0.043997486,0.000974659,-0.014233242,-0.032446463,-0.016309888,-0.032603633,-0.035638396,-0.013254327,-0.047318612,-0.015132409,-0.062682216,0.029288703,-0.016666667,-0.023171615,-0.036932547,-0.028169014,-0.018779841,-0.037889039,-0.040896159,-0.044671347,-0.041925466,0.026732673,-0.046010065,-0.032948224,-0.025430681
2015-4-8,0.001819009,0,-0.042841037,-0.038744155,0.029723992,0.02259887,0.022932023,-0.008221994,-0.038942308,0.030392157,-0.057352044,-0.000728332,-0.061891298,0.011080332,-0.035776614,-0.006146281,-0.024694438,0,-0.007646669,-0.040184453,0,-0.012755102,0.061946903,-0.01402439,-0.019242333,-0.019112207,-0.010607522,0.00137931,-0.007087629,0.007186858,-0.020975832,0.03313758,-0.045542491,-0.025215252,-0.024600246,0.010309278,-0.008298755,0,-0.019176136,-0.044200801,-0.024189115,-0.028078092,-0.032722513,-0.020465035,-0.008855155,0.045454545,-0.031639501,-0.037703217,-0.023809524,0.052677029
2015-4-7,0.023743017,0,-0.002249719,0.014227642,-0.002118644,0.012764085,0.007425743,0.005165289,-0.006685769,0.007905138,0.023735166,0.070565302,-0.004690432,0.036363636,0.062094532,0.052393273,-0.015713233,0,0.059543073,0.014705882,0,0.012919897,0.072106262,0.032095658,0.040025016,0.002472188,0.005819593,0.035221323,0.036740147,0.025263158,0.000912825,0,-0.008704633,-0.014545455,0.027812895,0.001474926,0.03655914,0.029411765,0.044510386,0.038985209,0.008874099,0.006356835,0.017310253,0.027561521,0.003809524,0.01650165,0.050352467,-0.008233276,0.008849558,0.019366197
2015-4-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-4-3,0.061789422,0,-0.017679558,-0.007397445,0.04772475,-0.004818222,-0.016233766,0.04989154,0.038175508,0.015045135,0.100343643,0.026,-0.00497822,-0.000956023,0.006529851,0.022486772,0.007420233,0,0.034065171,0.002009377,0,0.026525199,0.093360996,-0.001884422,-0.017813268,0.041854475,0.054192229,0.018419777,0.015603799,0.022604952,0.037405303,0.024905452,0.011792805,0.1,0.006361323,-0.005865103,0.021978022,0.017456359,0.012772352,-0.001316227,0.022688599,0.036238876,-0.004638834,0.065300286,0.02073882,-0.008183306,0.088815789,-0.036363636,0.021963824,0.028985507
2015-4-2,0.100054377,0,0.049883991,-0.013925729,0.012359551,0.027915353,0.073170732,0.001085776,0.004982561,0.018386108,0.099773243,0.006846557,0.013880126,-0.001908397,0.007518797,-0.009823183,0.008229426,0,-0.005345941,0.02050581,0,0.041436464,0.013669821,-0.016676961,-0.004889976,0.029840849,0.025157233,-0.003862868,-0.00606878,0.027654867,-0.009845288,0.027131844,0.015769522,0.099706745,0.036939314,0.034901366,0.004415011,0.010075567,0.039032006,0.065951651,0.02025463,0.084987216,0.049374131,0.03176945,0.001297859,-0.001633987,0.100120627,0.028212101,0.013089005,0.034676664
2015-4-1,0.027948575,0,-0.018223235,0.026548673,0.001124859,0.024919243,0.002620087,0.01320132,0.001997004,0.006166495,0.047505938,0.068416523,0.084502224,0.019124797,0.021113244,0.013944223,0.041829047,0,0.03316913,-0.001365188,0,0.006954103,0.031453362,-0.001849568,0.006150062,0.031463748,0.014893617,0.018691589,0.049539986,0.010055866,0.035436893,0.00467293,0.00472273,-0.01230992,0.014725569,0.00764526,0.002212389,-0.005012531,0.015055468,0.10001748,0.014679977,0.057095186,0.012676056,0.036919939,0.034922767,0.003278689,0.015931373,0.057132591,0.034296029,0.020076482
2015-3-31,-0.013237728,0,-0.029834254,0.004101162,-0.015503876,-0.022111913,0.00703606,-0.016233766,-0.007924715,-0.00307377,-0.005511811,0.009118541,0.015635858,-0.016262755,-0.041398344,0.076483202,0.043655098,0,0.004313962,-0.019410977,0,-0.024423338,-0.012847966,-0.021712907,-0.036729858,-0.020763563,-0.019812304,0.010437376,-0.02752925,-0.002229654,-0.012464046,-0.025057497,0.001831502,0.013950073,-0.011904762,-0.013574661,-0.021645022,-0.014814815,-0.021705426,0.100023601,-0.007575758,-0.011207724,-0.034013605,-0.01039564,-0.004013378,-0.031746032,-0.029726516,-0.036357341,-0.001801802,-0.026976744
2015-3-30,0.069616519,0,0,-0.01081812,0.014606742,0.045283019,-0.008718396,-0.001081081,0.015593561,0.018789144,0.028340081,0.008318739,-0.013708019,0.008360129,0.042186002,0.024158126,0.030167598,0,0.000621898,-0.005326232,0,-0.001355014,-0.020964361,0.033021807,0.043263288,0.018417462,0.050383352,0.012072435,0,-0.004439512,0.003849856,0.037825316,-0.054681864,0.032600455,0.018867925,0.037017727,0.028953229,0.022727273,-0.021986353,-0.010324363,-0.010380623,-0.018737017,0.01519337,-0.002918386,0.028905712,0.046511628,0.04732254,0.082053203,0.003163127,0.016068053
2015-3-27,0.06336261,0,0.036655212,0.036440084,-0.002242152,0.002364066,0.043676069,-0.025289779,-0.005502751,0.001044932,0.00162206,0.04007286,0.013194444,-0.010499523,0.006756757,0.011851852,0,0,0.007462597,0.052557814,0,0.020746888,0,-0.000622665,0.043870968,0.011034483,0.00219539,0.006072874,0.025405787,0.008958567,-0.042837402,0.038461666,-0.015343089,0.0645682,0.008152174,-0.023918575,0.011261261,0.002531646,-0.008270677,-0.033584527,0.014035088,0.010288933,-0.017639077,0.009344845,-0.015582656,-0.024311183,0.022929936,0.10016488,-0.003153153,-0.005639098
2015-3-26,-0.019680197,0,-0.050054407,0.018558173,0.03962704,0.00284495,-0.017873101,0.056792873,-0.012839506,0.068080357,0.029215359,-0.020954079,-0.038718291,0.034221783,-0.020793951,0.053042122,0.015026935,0,-0.014705709,0.004929577,0,-0.025606469,0.014893617,0.021628499,0,0.045421774,0.036405006,-0.001011122,-0.011165387,-0.003348214,0.062133072,0.000819145,-0.025204265,0.018077239,0.008219178,0.054750403,-0.022026432,-0.019851117,0.008339651,-0.100018101,-0.002333722,-0.033030477,0.041696113,0.020841974,0.027139875,0.024916944,-0.040342298,-0.033080909,0.010009099,0
2015-3-25,0.003084516,0,-0.049638056,0.014482259,0.052760736,-0.024965326,0.035152636,0.003351955,-0.003444882,-0.00554939,-0.004983389,0,0.049019608,0.01435247,0.064386318,-0.01308699,-0.023802934,0,-0.004266623,-0.020013803,0,0.00952381,0,-0.009451796,-0.042618901,0.004344678,-0.011248594,-0.014940239,0.025035765,0.012429379,0.050359712,0.001640144,0.07921088,-0.028731045,-0.016172507,0.008116883,-0.036093418,-0.038186158,0.04022082,0.093768656,-0.006952491,0.098338282,0.016522989,0.060246262,0.022048364,-0.024311183,0.04737516,0.003198721,0.004111466,0
2015-3-24,0.00123533,0,0.049945711,-0.027464789,-0.021608643,-0.006430868,-0.024368231,-0.016483516,0.04742268,-0.019586507,-0.007419621,0.016772439,0.099730458,-0.019954203,0.026859504,0.005417957,0.011761411,0.098970894,0.018007551,0.060761347,0,0.020833333,0.012931034,-0.02037037,-0.019975787,-0.020567376,-0.024149286,-0.024769305,-0.017568517,-0.025330396,-0.016675088,-0.023237195,0.021838729,0.007234727,-0.015915119,-0.028901734,0.070454545,0.066157761,0.001579779,0.051843568,0.042270531,-0.00391513,-0.026573427,-0.022671108,-0.020209059,0.084358524,0.059701493,0.052609428,-0.034406705,0.028019324
2015-3-23,0.004342432,0,0.050171038,0.033478894,0.008474576,0.01255814,-0.000901713,-0.002192982,0.005702436,0.004371585,0.027966102,0.010999083,-0.002305033,0.03803056,0.018947368,0,0.020577308,0.040264917,0.06130553,0.036418816,0,0.030042918,0.031111111,0.022727273,0.078328982,0.013659238,0.004410143,0.028985507,0.023741007,0,0.011241696,0.00889323,0.002910093,0.015510204,0.034293553,0.009549072,0.030444965,0.053619303,0.003169572,0.099909569,0.010989011,0.032823206,0.0206995,0.014386921,0.038350217,0.010657194,0.03511236,0.046696035,0.032801822,0.00877193
2015-3-20,-0.003092146,0,0.050299401,-0.009372747,-0.014319809,-0.014213663,-0.015971606,-0.014054054,0.007836991,0.026936027,0.015490534,0.006922012,0.00038432,0.031162465,0.007423118,0.003885004,-0.005400796,0.021875043,-0.000658402,-0.004531722,0,-0.009915014,0.002227171,-0.000630915,-0.004548408,0.01016703,0.008898776,-0.0004995,0.017569546,0.015659955,0.019270833,-0.024448253,0.035363146,-0.005681818,-0.006811989,-0.017205422,0.004705882,0.010840108,0.0096,0.099951845,-0.015033073,0.042175029,-0.007087172,0.018539076,0.002175489,-0.012280702,-0.004195804,-0.002197802,0.019507664,0
2015-3-19,-0.029994001,0,0.050314465,-0.015613911,0.038413879,0.029259084,0.016230839,0.020971302,-0.003125,0.043325527,-0.017751479,0.011671335,0.021995287,-0.009021513,0.026115343,-0.017557252,-0.018962632,0.026737916,0,0.022393822,0,-0.004231312,0.027459954,0.033920417,0.050511945,-0.002173913,-0.006629834,0.009581442,0.005150846,0.009029345,-0.010309278,0.096885266,0.010414998,0.021558872,0.005479452,0.020212766,-0.018475751,-0.013368984,-0.014972419,0.036741277,-0.008939213,-0.01066515,-0.022176022,-0.013902573,-0.000724638,0.040145985,-0.006944444,0.057647606,0.001861331,0.00984252
2015-3-18,0.100330033,0,0.032467532,0.008589835,0.018939394,0.006650831,0.048204159,0.006666667,0.012658228,0.004705882,0.043209877,0.008,0.020032051,0.015146178,0.100598802,0.009244992,0.076876877,0.000535303,0.003968208,0.004654771,0,0.002828854,0.033096927,0.005245902,0.008953168,0.044663134,0.011173184,0.042038886,0.011160714,0.017221584,0.04189044,-0.002588018,0.005801773,0,0.020979021,0.011296396,0.050970874,0.050561798,0.041871921,0.037859532,0.033251232,0.014583363,0.024857955,0.028021607,0.002178649,0.02238806,0.009817672,0.005140187,0.017037388,0.006937562
2015-3-17,-0.020051746,0,0.05047749,-0.004985755,0.019305019,0.031862745,0.033203125,0.021566402,0.006369427,-0.003516999,0.01431127,0.025579151,0.004830918,0.010320285,0.029593095,-0.001538462,0.018037297,-0.004262028,0.007999906,-0.00616808,0,0.017266187,0.019277108,0.017344897,0.087640449,-0.001511716,0.040697674,0.013851891,0.017411052,0,0.001613771,0.017559688,-0.008469159,0.020304569,0.012747875,0.070852535,0.022332506,0.025936599,0.025252525,0.072686478,0.003708282,0.031035653,0.069096431,0.012303486,0.000726744,0.028790787,0.005641749,-0.003724395,0.013915547,-0.00591133
2015-3-16,0.028609448,0,0.030942335,0.007896626,0.021024967,0.018472292,0.024,0.028004667,0.025027203,0.044063647,0.004492363,0.03187251,0.028145695,0.023306628,0.015018773,0.045856798,0.02829299,0.001600551,0.038062587,0.019654088,0,0.099683544,0.017156863,0.01352265,0.027713626,0.019260401,0.048780488,0.017895879,0.017719569,0.009269988,0.02763958,0.039233071,0.036607587,0.055357143,0.023188406,0.015204678,0.010025063,0.029673591,0.013651877,0.033147466,0.011882427,0.025359341,0.024105754,0.004462753,0.021529324,0.015594542,0.026049204,0.034682081,0.018572825,0.068421053
2015-3-13,0.01760325,0,0.009943182,0.007959479,0.002635046,-0.005955335,0.008064516,0.004689332,0.01490889,0.018703242,0.011818182,-0.004462072,0.014699706,-0.001454545,-0.00125,0.001611604,-0.003133814,-0.026998892,0.01975944,0.004739336,0,0.012820513,0.00990099,0.011627907,0.01326053,0.036741214,0.004901961,0.008752735,0.003866976,0.026159334,0.013445378,0.006428116,0.029677639,-0.019264448,0.02526003,0.018463371,0.020460358,0,0.017361111,0.011999967,0.068850267,0.021333018,0.014195584,-0.007833787,-0.008100147,0.005882353,-0.002886003,0.00776699,0.004418262,0.002109705
2015-3-12,-0.028289474,0,-0.00141844,-0.002166065,-0.002628121,0.015625,-0.018793274,-0.025142857,-0.01468988,0.0025,0.008249313,0.010015023,-0.00376569,0.011773363,0.007556675,-0.014297061,-0.000313283,0.09994269,-0.003515383,-0.025404157,0,0.011345219,-0.013431013,-0.008813559,-0.00233463,-0.003977725,-0.003663004,-0.012958963,-0.010711553,-0.005910165,-0.017070485,0.009267589,-0.026079734,-0.023931624,0.00748503,0.004186603,0.015584416,-0.023188406,0.006113537,-0.051930777,0.014237288,-0.032906072,0.00955414,-0.057564734,0.021052632,0.007905138,-0.018413598,0.005368472,-0.013559322,0.003174603
2015-3-11,-0.006535948,0,-0.038199181,-0.025334272,-0.016795866,-0.0192783,-0.021297193,-0.021252796,-0.027513228,-0.02200489,-0.023276634,0.008076729,-0.004166667,-0.002202643,-0.013664596,0.027755102,-0.011458656,-0.035792456,-0.006290352,-0.021100226,0,-0.009630819,-0.012062726,-0.014037433,-0.021325209,-0.016431925,-0.009673519,-0.009095773,0.009266409,0.011961722,-0.002745744,-0.024412009,0.038289065,0.000855432,-0.023391813,-0.000597729,-0.010282776,0.002906977,0.00703606,0.069585362,-0.029605263,-0.020687032,-0.015673981,-0.003624733,-0.002250563,-0.007843137,-0.018080668,0.015361744,-0.001933301,0.022727273
2015-3-10,-0.009067358,0,0.025174825,-0.006293706,-0.011494253,0.021717172,0.031968032,0.010169492,-0.005786428,0.013630731,0.043925234,-0.004522613,-0.009492365,-0.00728863,-0.003712871,0.006573541,0,0.001102512,0.009880286,0.031881804,0,-0.007961783,0.00241838,0.014925373,-0.011295181,0.002352941,0.012239902,0.003220612,0.002321981,-0.001194743,-0.010863661,0.005454584,-0.007191781,0.003433476,-0.001459854,-0.004759072,0.00257732,0.014749263,0.000880282,-0.006204831,-0.008480104,-0.002873857,-0.007003891,0.019676052,0.025384615,-0.00390625,-0.011004127,0.044513458,0.010253906,-0.007518797
2015-3-9,0.010471204,0,0.019971469,0.053795136,0.01953125,-0.006024096,0.009072581,-0.004499438,0.014407684,0.010012516,0.036821705,0.011692933,0.027565734,0.007342144,0.021491783,0.086607143,0.011908493,-0.001101298,0.00997888,-0.022053232,0,0.027823241,0,0.020775623,0.039123631,0.008702532,0.019975031,0.00757166,-0.010719755,0.001196172,0.022209883,0.007325435,0.004990535,0.04390681,0.014814815,-0.001188354,-0.005128205,0.00295858,-0.006993007,0.062956725,-0.008408797,0.01262538,0.027178257,0.045578541,-0.001536098,0.00589391,-0.013568521,0.008877285,-0.013012048,0.016375546
2015-3-6,-0.035353535,0,0.023357664,0.028030303,-0.010309278,-0.006979063,0.021627188,0.039766082,-0.016789087,-0.038507822,-0.008645533,-0.029600395,-0.027227723,0.000367242,-0.007528231,0.006289308,-0.012380068,-0.001100638,-0.022299758,-0.00754717,0,0.001639344,-0.003614458,-0.017687075,0,-0.029930929,-0.066433566,-0.011229947,-0.003053435,-0.005945303,-0.003871681,-0.058620499,-0.029072682,0.001795332,0.022727273,-0.024347826,0.005154639,0,0.014184397,0.069813309,0.045300879,0.005864318,-0.019592476,-0.000567988,0.016393443,-0.009727626,0.017955801,0.003143007,0.033881415,-0.011866235
2015-3-5,0.029239766,0,0.050613497,0.020881671,-0.003851091,-0.035113035,-0.029,0.032608696,0.005804749,-0.031468531,0.015609756,0.02893401,-0.019020639,-0.019798416,0.020486556,-0.009786477,-0.026807229,0.038857443,0.000696969,0.016104294,0,-0.00974026,0,-0.012096774,-0.01236476,-0.023238381,0.005861665,0.011357491,0.003062787,0.015700483,-0.006593407,0.014873092,-0.001001502,-0.021949078,-0.017857143,0.009953162,-0.012722646,0.018072289,-0.004413063,-0.018006471,-0.003369272,-0.017757323,-0.043478261,-0.007105797,0.017474186,-0.024667932,0.100303951,0.001048768,-0.006435644,0.01980198
2015-3-4,0.10007148,0,0.01399689,-0.006149116,-0.012674271,0.000962927,-0.008919722,0.009756098,0.013368984,0.011792453,0.026026026,0.005102041,-0.001212611,0.007982583,-0.001278772,0.005366726,0.01903008,-0.008498682,0.039131142,0.047389558,0,0.003257329,0.040100251,0.042016807,0.007788162,0.00755287,0.031438936,0.031808036,0.0155521,0.00120919,0.029411765,-0.001746146,0.013534089,0.016964286,0.007496252,-0.007553748,0.00511509,0.009118541,0.009803922,0.020855876,0.010899183,0.000481869,0.00755287,0.010025063,0.000794913,0,0,0.015982952,0.014056225,0.021348315
2015-3-3,0.031710914,0,-0.007716049,-0.026197605,0.020698577,0.030769231,0.002982107,-0.001218027,-0.010582011,0.063989962,-0.021547502,-0.002544529,-0.029042386,-0.015714286,0.002564103,0.002690583,-0.010628606,0.040683959,-0.024045727,-0.025058731,0,-0.028481013,0.001254705,-0.018556701,-0.036036036,0.030350195,-0.035005834,0.000558347,-0.009244992,0.002424242,0.007981756,0.004385848,-0.020384488,0.03992572,-0.030523256,0.007611241,-0.041666667,0.00304878,0.004476276,0.003191139,-0.012777404,-0.024356655,-0.027900147,0.01409427,-0.006319115,0.001901141,0.02173913,-0.021376434,-0.016296296,-0.012208657
