date,600097.ss,600108.ss,600257.ss,600265.ss,600354.ss,600359.ss,600791.ss,600467.ss,600506.ss,600540.ss,600598.ss,600965.ss,600975.ss,601118.ss,600028.ss,600121.ss,600123.ss,600139.ss,600157.ss,600188.ss,600193.ss,600256.ss,600259.ss,600311.ss,600348.ss,600395.ss,600397.ss,600403.ss,600489.ss,600497.ss,600508.ss,600532.ss,600547.ss,600583.ss,600652.ss,600711.ss,600714.ss,600766.ss,600882.ss,600971.ss,600988.ss,601001.ss,601069.ss,601088.ss,601101.ss,601168.ss,601225.ss,601666.ss,601699.ss,601808.ss,601857.ss,601898.ss,601899.ss,601918.ss,601958.ss,603993.ss,600005.ss,600006.ss,600010.ss,600019.ss,600022.ss,600031.ss,600038.ss,600055.ss,600056.ss,600059.ss,600060.ss,600061.ss,600062.ss,600063.ss,600066.ss,600069.ss,600070.ss,600071.ss,600072.ss,600073.ss,600074.ss,600075.ss,600076.ss,600078.ss
2015-4-17,0.022235225,0.031128405,-0.014298481,-0.002913328,0.000925069,0.029651594,0.02092511,0.003508772,-0.009460211,0.010152284,0.003405227,0.011980831,-0.015356265,0.011775362,0.045584046,0.006784261,0.037614679,0.019267823,0.100391134,0.027152318,0.0496633,0.063054187,0.024909747,0,0.012560386,0.024143302,-0.002244669,0.03892944,0.013878744,0.032,0.032006245,0.009517335,0.00102424,0.099928109,0.036137072,0.006923077,0.014409222,0.000725689,0.014005602,0.02217529,-0.025045816,0.025586354,0.100262467,0.034899953,0.034773446,0.033457249,0.020737327,0.020618557,0.026923077,0.099959531,0.028439662,0.038666667,0.028806584,0.100518135,0.029049079,0.059925094,0.055555556,0.019582245,0.029508197,0.069672131,0.023866348,0.076631977,0.033779338,0.003766478,0.02646086,-0.0075,0.019661637,-0.000713012,0,-0.007462687,-0.024441764,0.005244755,0.047255038,-0.019381634,0.035632184,0.010769231,-0.011914894,-0.013875124,0,0.005370569
2015-4-16,-0.020630372,0.013806706,0.00179051,-0.010806916,0.020774315,0.022744503,0.028312571,0.007067138,0.008983717,0.053475936,-0.003957045,0.011308562,0.056456846,0.015639374,0.03539823,0.009589041,0.020599251,0.004516129,0.100430416,0.022342586,0.013651877,0.030456853,0.010764459,0.034883721,0.028827038,0.017432647,0.025316456,0.019851117,0.040273556,0.025354213,0.019093079,-0.013413816,0.045324768,0.068356375,-0.045211184,0.014040562,-0.030726257,0.061633282,-0.009250694,0.027114967,0.062987013,0.015151515,0.043835616,0.04269772,0.024838013,0.021842355,0.037037037,0.021052632,0.02281668,0.065086207,0.043303929,0.033057851,0.056521739,0.100342075,0.020665465,0.011363636,0.008,-0.001303781,-0.003267974,0.020920502,0.004796163,0.029211295,0.025877588,0.034415584,0.007777778,0.031814273,0.037968676,0.02559415,0,0.024203822,0.074927064,-0.001745201,0.004888268,0.01880583,0.022326675,-0.003831418,0.048171276,0.056544503,0,0.009761388
2015-4-15,-0.051114736,-0.053221289,-0.049361702,-0.04604811,-0.057829181,-0.057857143,-0.043336945,-0.025258324,-0.039892183,-0.036082474,-0.048413205,-0.052067381,-0.047000618,-0.014505893,0.005934718,-0.044502618,-0.039568345,-0.058894961,0.075617284,-0.054417414,-0.0126369,-0.03714565,-0.041783217,-0.031531532,-0.034548944,-0.065877128,-0.062567422,-0.002475248,0.008429119,-0.034557235,-0.029343629,-0.011928429,0.020393299,-0.043350478,0.016938899,-0.052475979,-0.062213491,0.005422153,-0.026126126,-0.042575286,0.1,-0.055214724,0.083729216,-0.022296015,-0.058943089,-0.041856233,-0.045610034,-0.030612245,-0.044360902,-0.029694688,-0.003197442,-0.026809651,-0.004329004,0.015046296,-0.040517351,-0.033674963,-0.025341131,-0.009043928,-0.057010786,-0.029769959,-0.039170507,-0.037488285,-0.045532646,-0.080322484,-0.035369775,-0.049059689,-0.039215686,-0.068143101,0,-0.013819095,-0.001295744,-0.027164686,-0.042780749,-0.078023407,-0.050223214,-0.061151079,-0.073553719,-0.047856431,0,-0.047520661
2015-4-14,0.023372287,0.023900574,0.087962963,0.010416667,0.01535682,0.027146001,-0.028421053,-0.007972665,0.029983343,0.007792208,0.000538214,-0.009104704,-0.027075812,0.004553734,-0.011730205,-0.014193548,-0.016799293,-0.023710729,0.100169779,-0.02375,-0.054183267,0.004911591,-0.022389335,0.045936396,-0.022514071,-0.019593614,-0.030334728,-0.025331725,0.01006192,-0.013494318,-0.021903323,-0.016938111,-0.001091306,0.034194529,-0.033333333,-0.033571429,0.034552846,0.003108003,-0.011576135,-0.008238929,0.047904192,0.001023541,-0.003550296,-0.010793055,0.012345679,-0.023978686,-0.029867257,0,-0.028487947,0.01270648,-0.014184397,0.008108108,0.033557047,0.002320186,-0.021097279,-0.023588277,-0.007736944,0.018421053,0.063934426,-0.010709505,0.033333333,0.012333966,-0.003424658,-0.02532014,-0.013220518,-0.033965245,-0.040682415,-0.031672715,0,0.099447514,-0.013422856,-0.003384095,-0.009271523,-0.043135628,-0.027672273,-0.000718907,-0.038155803,0.013131313,0,0.014675052
2015-4-13,0.008983717,0.000956938,0.014084507,0.006993007,0.016528926,0.043644717,0.012793177,0.054021609,0.045269878,0.064516129,-0.021590346,0.004573171,-0.007168459,0.001824818,0.016393443,0.038873995,0.011627907,0.005363528,0.100934579,0.002506266,-0.035357417,0.030364372,-0.005101173,0.03410475,0.012345679,-0.007204611,0.002096436,0.048040455,0.01174628,0.018813314,0.024767802,-0.014762516,0.012896094,0.020155039,0,0.042442293,0.011651816,0.027955272,-0.001777778,0.014629049,0.030864198,0.005144033,0,0.015245355,0.022082019,0.007155635,0.003329634,0.01179941,0.014074074,0.03643547,0.018459069,0.015089163,0.020547945,0.011737089,0.017167574,0.044029851,0.011741683,0.017402945,0.009933775,0.008097166,0.009615385,0.04047384,0.015873016,0.013569322,0.043022614,0.037704918,0.013747228,-0.02634115,0,0.026950355,-0.002232204,0.017211704,0.015467384,0.099908759,0.05014245,0.001439885,-0.007103394,0.020618557,0,0.034707158
2015-4-10,0.019461935,0.053427419,0.054455446,0.04379562,0.014911463,0.021909233,0.009687836,0.020833333,0.070186335,0.006493506,0.006359311,0.014694509,0.035891089,0.100401606,0.005997001,0.070301291,0.014519056,0.004790419,0.100823045,0.012048193,0.035828025,0.014373717,0.03520507,0.012330456,0.056168506,0.005797101,0.042622951,0.097087379,0.011885895,0.017673049,0.0336,0.009067358,0.010800745,0.01018011,0.042682927,0.002238806,0.008990318,0.012944984,0.010781671,0.029032258,0.015673981,0.00621118,0.05625,0.019922255,0.022580645,0.018214936,0.003340757,0.016491754,0.021953066,0.013345196,0.005649718,0.021008403,0.011547344,0.032727273,0.023725746,0.018237082,0.003929273,0.013568521,0.004991681,0.00270636,0.009708738,0.00695825,0.015904573,0.09038276,0.017967434,0.014975042,0.027803099,0.003546099,0,0.03372434,-0.002861576,0.008680556,0.036236934,0.01622624,0.0502693,-0.000719424,0,0.034115139,0,0.021040975
2015-4-9,-0.024567281,-0.034079844,-0.048067861,-0.022127052,-0.031588448,-0.039097744,0.032222222,-0.018050542,-0.007398274,-0.022665458,-0.046488197,-0.027819549,-0.027092113,-0.012884044,-0.010385757,-0.023809524,0.011009174,-0.019377569,0,-0.017445483,0.099824869,-0.03468781,-0.022875817,-0.029904306,-0.010912698,0.005830904,-0.033790919,-0.015027322,-0.032208589,-0.030692363,-0.012638231,-0.022165928,-0.033477322,-0.046303211,-0.030159669,-0.055007052,-0.030181087,-0.035881435,-0.028795812,-0.024134313,-0.045624533,0.040948276,-0.03030303,-0.016722408,-0.017951426,0.016666667,0.034562212,0.0152207,-0.028676471,-0.04299702,-0.009592326,-0.016528926,-0.031319911,0.1,-0.029838344,-0.047067343,0,-0.045336788,-0.009884679,0.030683403,-0.03962704,-0.038240918,-0.047749264,0.030835544,-0.018732782,-0.011513158,-0.052267819,0.016715831,0,-0.033994334,-0.018108014,0.024911032,0.033117351,0.009358914,0.018281536,0.044327573,-0.048084147,-0.040899796,0,-0.034224599
2015-4-8,-0.017553483,-0.043761639,-0.028388278,0.011552347,-0.018600531,-0.03202329,0.044083527,-0.015402844,-0.025825826,-0.03245614,0.100055757,-0.047277937,-0.044303797,-0.028873917,0.012012012,-0.017881706,-0.016245487,0.016716418,0,-0.041791045,0.100192678,-0.001978239,-0.025314334,-0.023364486,-0.019455253,-0.027639972,-0.040526849,-0.022696929,-0.023220974,-0.033793103,-0.021638331,0.039499671,-0.02010582,0.042023346,-0.032054951,-0.032742156,-0.038064516,-0.03898051,-0.006932409,-0.023565574,-0.030456853,-0.016949153,-0.035651666,-0.009465215,-0.028717949,-0.025270758,-0.022522523,-0.023774146,0.015683346,0.026660839,0.019559902,-0.018918919,-0.019736842,-0.028497409,-0.032975636,-0.044290657,0.015968064,0.001297017,0.009983361,0.005610098,0.03874092,0.003838772,-0.026418186,0.029000341,-0.035600425,0.004958678,-0.032190635,0.099855804,0,-0.026206897,0.005335712,-0.003546099,0.035022355,-0.033031674,0.049904031,0.032583398,0.03984375,-0.027833002,0,-0.032091097
2015-4-7,0.012777778,0,0.006451613,0.002170767,-0.004409171,0.022321429,0.021327014,0.030525031,0.018971848,0.001757469,0,-0.006405694,0.033908388,0.013658537,0.03255814,0.041547278,0.032618826,0.022588523,0,0.041019267,0.018645731,0.012012012,0.021579038,0.052890529,0.029029029,0.007137759,0.100334448,0.033103448,0.033281734,0.025459689,0.018095987,0.052668053,0.041896362,0.01984127,0.007497116,0.011034483,0.013734467,0.022222222,0.057745188,0.026288118,0.039969834,0.032822757,0.074074074,0.029727096,0.032838983,0.035514019,0.001127396,0.033794163,0.050196078,0.020062416,0.036317568,0.029207232,0.022421525,0.011795544,0.015062422,0.012613875,0.020366599,0.005215124,0.006700168,0.018571429,0.017241379,0.03066271,0.003081348,0.063112078,0.023382273,-0.011437908,0.003355705,0.031994048,0,0.022566996,0.000314212,0.001776199,0.04517134,0.00913242,0.049697784,0.036173633,0.07472712,-0.000993049,0,0.00729927
2015-4-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-4-3,0.032702238,0.040697674,-0.012738854,0.022945966,0.099903007,0.020501139,0.008363202,0.006142506,0.028319698,-0.000877963,0.100305998,-0.018169113,0.012650602,0.031187123,-0.00462963,0.020467836,0.004681648,-0.007272727,0,0.011313639,0.03033367,-0.005970149,-0.00983551,-0.004895961,0.002006018,0.029390154,0.100613497,0.006944444,-0.001545595,-0.004225352,0.02582728,0.021231423,-0.011623683,-0.011764706,-0.018675722,-0.015614392,0.011912641,-0.001530222,0.055125725,0.010626993,-0.008227375,-0.002183406,-0.005617978,-0.005332041,0.010706638,0.023923445,-0.020971302,0.014018692,0.006314128,-0.005321508,-0.005877414,0.012676056,0.004504505,0.039509537,0.021367759,-0.005574913,0.01446281,0.00656168,0.011864407,0.01010101,0.01754386,-0.003940887,0.021401595,0.009520322,-0.00487013,-0.008906883,-0.018121911,0.013956997,0,-0.008391608,0.003149414,0.010771993,0.028022418,0.012950971,0.050070522,0,0.024075666,0.023373984,0,-0.002081165
2015-4-2,0.005190311,-0.006737247,0.001823154,0.015789474,0.0509684,-0.0015163,0,0.026481715,-0.004385965,-0.011284722,0,0.089041096,0.100066269,-0.002008032,0.001545595,0.017857143,0.011363636,0.012891344,0,0.020525978,0.00712831,0.006006006,-0.001523874,0.02125,0.014242116,0.035768645,0.046213094,0.028571429,0.021310182,0.028240406,0.014742015,0.060015004,0.017744917,-0.007009346,-0.004507042,0.02149792,0.011378849,0.002300613,0.03919598,0.011827957,0.030046225,0.012154696,0.012002527,0.015255906,0.014115092,0.03567889,0.014557671,0.015822785,0.016853933,0.009852217,0.004215852,0.014285714,0.018348624,0.016620499,0.015624646,0.039855072,-0.002061856,-0.01038961,-0.011725293,-0.008583691,0.002512563,-0.008789062,-0.000838574,0.070980392,0.011494253,0.030025021,0.015899582,-0.017784365,0,0.048387097,0.016650831,0.027675277,-0.011084719,0.035440613,0.007102273,-0.002405774,0.004317789,0,0,0.03444564
2015-4-1,0.016412661,0.016634051,0.025233645,0.032608696,0.013429752,0.015396459,0.004801921,0.017971759,0.030342156,0.043478261,0.050096438,0.006896552,0.035689774,0.001005025,0.009360374,0.01510574,0.01734104,0.034942821,0,0.015635179,0.023983316,0.019387755,0.023215523,0.012658228,0.011316872,0.013888889,0.020969856,0.005747126,0.007955449,0.010241405,0.015806988,0.047955975,0.009328358,0.009433962,0.014865638,-0.000693001,-0.007968127,0.00539707,0.037539103,0.020856202,0.00933126,0.01343785,0.012148338,0.011448482,0.012087912,0.01001001,0.094362745,0.014446228,0.017142857,0.005402972,0.011082694,0.01744186,0.009259259,0.005571031,0.003484534,0.015452539,0,0.1,0.008445946,0.00286944,0.010152284,0.010858835,0.004845165,0.009501188,0.004950495,0.012668919,0.028842015,0.005963474,0,0.027108434,0.052578211,0.009310987,0.007177033,0.003846154,0.005714286,0.017959184,0.002597403,0.050160085,0,0.006500542
2015-3-31,-0.006406523,0.01489573,0.028846154,0,-0.002061856,-0.026236882,-0.038106236,-0.010165184,-0.008322663,-0.009865471,0.049898234,-0.02173913,-0.020833333,0.016343207,-0.012326656,-0.007496252,-0.017045455,-0.007566204,0,-0.017285531,-0.007246377,-0.031620553,0.003826087,-0.01863354,-0.03666997,-0.01594533,-0.028025478,-0.008547009,-0.021028037,-0.017253774,-0.021969081,0.008723236,-0.019033675,-0.039274924,0.019825073,0.007681564,0.009383378,0.01486698,0.004188482,-0.029818956,-0.010769231,-0.027233115,-0.011378003,-0.017123288,-0.022556391,-0.028210117,-0.022754491,-0.020440252,-0.024681529,-0.032244009,-0.012626263,-0.026874116,-0.029213483,-0.023129252,0.017730695,0.00443459,-0.004106776,-0.023709902,-0.034257749,-0.021067416,-0.015,-0.024084778,-0.00648807,0.003177125,-0.015167931,-0.005042017,0.003455724,-0.017216117,0,-0.022091311,-0.015267202,0.018975332,-0.03908046,0.060683325,-0.011997177,-0.008097166,-0.022015241,0.00861141,0,-0.001082251
2015-3-30,-0.000582072,0.013078471,-0.014218009,-0.001550388,0.01997897,-0.011851852,0.037125749,0.014175258,-0.006361323,0.033364226,-0.041370449,-0.012583272,0.047149894,0.00307377,0.018838305,0.018320611,0.020289855,-0.014294593,0,0.045515395,-0.041666667,0.045454545,0.009657594,-0.002478315,0.038065844,0.033751962,0.031537451,0.005730659,-0.004651163,0.001439885,0.025020851,0.001588562,-0.014430014,0.099667774,-0.021118721,-0.040857334,-0.005333333,-0.006993007,-0.019507187,0.020652174,-0.018867925,0.025698324,-0.020433437,0.035985808,0.009761388,0.012807882,0.083009079,0.022508039,0.034596376,0.039873131,0.015384615,0.029112082,0.004514673,0.009615385,0.013477242,0.017293233,0.020964361,0,-0.025437202,0.028901734,0.020408163,0.099576271,0.002938707,0,0.003806417,-0.025389025,0.007836308,0.027088036,0,0.00295421,0.071860799,-0.018621974,0.061838893,0.099831744,0.000706215,-0.02908805,-0.004215852,0.01419214,0,0.004347826
2015-3-27,0.001749271,0.014285714,0.053946054,0.011764706,0.003164557,0.053864169,0.023284314,0.015706806,0.062880325,-0.006445672,0.041049855,0.008208955,0.009232955,-0.010141988,-0.010869565,-0.00304414,0.000967118,0.050261097,0,-0.004663558,0.009009009,0.02217529,0.004409171,-0.007380074,0.007253886,0.006319115,0.00928382,0.004316547,0.011764706,0.013129103,0.006717045,0.028594771,0.001807011,0.015177066,-0.006239365,0.016337645,0.01146325,-0.022779043,0,0.005464481,-0.007490637,0.02402746,-0.001236858,0.005606524,-0.012847966,0.007944389,0.015810277,0.001610306,0.029686175,-0.03455818,-0.024186822,-0.002902758,0.004535147,-0.012211669,0.008151535,0.003773585,-0.018518519,0.011283498,0.014516129,-0.010014306,-0.002544529,-0.01048218,-0.008532778,0.003987241,0.023372287,0.019198664,0.003056769,0.006818182,0,0.024205749,-0.009513745,0.009398496,0.002446982,0.004507042,-0.013240418,-0.020785219,0.030408341,-0.00972973,0,-0.010752688
2015-3-26,0.006455399,0.012396694,0.023517382,0.003147128,-0.025693731,0.045714286,0.012406948,-0.00130719,0.00203252,0.075247525,0.029799072,0.013615734,-0.009845288,-0.001013171,0.028753994,0.024960998,0.016715831,0.014569536,0,0.009414929,-0.044019139,0.020474138,0.010875379,0.049032258,0.010471204,-0.004716981,-0.011795544,0.008708273,0.0111023,0.020848846,0.007614213,-0.020016013,0.020280236,0.100185529,-0.095897436,-0.093769278,-0.044458763,0.006880734,0,0.026936027,0.009070295,0.011574074,0.005597015,0.020280811,0.016322089,0.000994036,0.070521862,0.021381579,0.034210526,0.092734226,0.058252427,0.020740741,-0.024336283,0.023611111,0.020332561,0.022376543,0.018867925,-0.015277778,0.014729951,0.013043478,-0.02238806,0.041484716,0.026270824,-0.064179104,0,-0.020441537,-0.065687475,0.006097561,0,-0.035036496,-0.0007044,-0.027422303,0.039864292,-0.005602241,0.049743965,0,-0.040033361,0.01760176,0,0.058020478
