date,600155.ss,600156.ss,600160.ss,600161.ss,600163.ss,600165.ss,600166.ss,600169.ss,600171.ss,600172.ss,600176.ss,600177.ss,600178.ss,600179.ss,600182.ss,600183.ss,600184.ss,600186.ss,600189.ss,600191.ss,600192.ss,600195.ss,600196.ss,600197.ss,600198.ss,600199.ss,600201.ss,600202.ss,600206.ss,600210.ss,600213.ss,600216.ss,600217.ss,600218.ss,600219.ss,600220.ss,600222.ss,600226.ss,600227.ss,600228.ss,600229.ss,600230.ss,600231.ss,600232.ss,600233.ss,600234.ss,600235.ss,600237.ss,600243.ss,600249.ss,600251.ss,600252.ss,600255.ss,600261.ss,600262.ss,600267.ss,600268.ss,600271.ss,600273.ss,600276.ss,600277.ss,600281.ss,600282.ss,600285.ss,600288.ss,600290.ss,600291.ss,600293.ss,600295.ss,600297.ss,600298.ss,600299.ss,600300.ss,600301.ss,600302.ss,600303.ss,600305.ss,600307.ss,600308.ss,600309.ss
2015-4-17,0,0.021641118,0.003351955,-0.020797651,0.04964539,-0.098844673,0.015873016,0.08935743,0.008423586,0,-0.024105315,-0.016322612,-0.012596899,0,0.032209361,0.008255934,0.02136666,-0.001270648,0.009598604,0,0.006823351,0.025791855,0.100040339,-0.019411396,0.01010101,-0.014548239,0.031831328,0.029333333,-0.004608295,0.002881844,-0.035230352,0,0.023457863,0.00890411,0.02411714,0.001618123,-0.02124183,0,-0.018411968,-0.01946344,0.026298045,-0.001354096,0.022108844,0,-0.013667426,0.035087719,-0.016478751,0.004319654,-0.014072848,-0.019180471,0.008130081,-0.021530005,0.037758831,0.012376238,-0.017326733,-0.00754717,0.011111111,0.000380626,0.005453306,-0.01107078,0.00591716,0.005931198,-0.020186335,0,-0.028164308,-0.003793587,-0.005643341,0,0.014166667,-0.001055966,0.005636071,0.020236088,-0.005242464,0.048214286,-0.011353712,0.016971279,0.011985617,0.009633911,0.01362862,0
2015-4-16,0,0.019301471,0.015891033,0.011383321,0.007142857,-0.027870216,0.014869888,-0.002004008,0.011564212,0,0.021153573,0.088296761,0.049847406,0,0.01377551,0.023231257,-0.022655634,0.022077922,0.015957447,0,0.02248062,0.008211679,0,0.077597841,0.01618634,0.054075868,-0.001691382,0.069391635,0.032104637,0.014619883,-0.041558442,0.019690577,0.008764242,0.019553073,0.022907489,0.003246753,-0.002444988,0,0.023557126,0.067377878,-0.00402955,-0.009389671,-0.02970297,0,-0.031332745,-0.011340894,0.001737619,0.053469852,0.015979815,0.007023705,-0.005773672,0.019617001,-0.004848485,0.005809129,0.020774846,0.01532567,0.044487427,0.004204873,-0.005423729,0.009897361,0.017196905,0.001187648,-0.010752688,0,-0.032184054,-0.003025536,0.027047913,0,0.01095198,0.007446809,0.015120556,-0.006145251,0.035278155,0.012658228,0.050458716,-0.002604167,0.012950223,0,0.015570934,0.024922118
2015-4-15,0,-0.004574565,-0.052688172,-0.073165138,-0.029126214,0.100228833,-0.015853659,0.007063572,-0.036363636,0,0.066448106,0.010559662,0.002038736,0,-0.049466537,-0.047283702,-0.067426052,-0.06097561,-0.048101266,0,-0.039463887,-0.034361233,0,-0.036410923,-0.059762435,-0.042503864,-0.021956355,-0.086012163,-0.073788546,-0.040673212,-0.049382716,-0.041132839,0,-0.038280725,-0.000880282,-0.065250379,-0.036135114,0,-0.09197861,0.006783493,-0.055802156,0.027567195,-0.045669291,0,0.053953488,-0.068365444,0.043517679,-0.063897764,-0.06598586,-0.073230269,-0.056987296,-0.041200179,0.019777503,-0.035228183,0.009923448,-0.040832993,-0.068468468,-0.007587287,0.002719239,0.028657617,-0.056006494,-0.065482797,0.04494382,0,-0.099911403,-0.018559577,-0.059593023,0,-0.041195477,-0.023883697,-0.040392157,-0.065274151,-0.040364583,-0.003603604,-0.031971581,-0.056511057,-0.048883757,-0.028089888,-0.04145937,0.009037328
2015-4-14,0,0.006445672,-0.020021075,0.039084843,-0.019047619,0.000457875,0.006134969,0.01122449,-0.00814427,0,0.007437853,-0.015080603,-0.026785714,0,-0.017159199,-0.024533857,0.032827324,-0.020310633,-0.010025063,0,0.042701863,-0.01816609,0,-0.013470173,-0.030935252,0.031897927,-0.001651514,-0.008613264,-0.007107709,-0.01519337,-0.005524862,-0.01461794,-0.018916595,-0.019749835,-0.022375215,0.04107425,-0.016228748,0,-0.022988506,-0.030153509,0.01414791,0.000689655,0.001577287,0,0.008442777,-0.054085832,-0.012533572,0.016233766,-0.020769231,0.035383319,-0.018874644,0.040055892,-0.009791922,0.013798701,0.005416192,-0.004471545,-0.018567639,-0.036725618,0.021527778,-0.00952381,-0.043478261,-0.028047465,-0.023510972,0,-0.065211085,-0.018221396,-0.028934368,0,-0.008012821,0.051310044,-0.016203704,-0.036235531,-0.010309278,-0.022026432,0.038745387,-0.008526188,-0.027330588,0.009451796,0.005,0.011928429
2015-4-13,0,0.063663075,0.025945946,0.049262316,-0.002713704,0.100251889,0.003694581,0.099887767,0.014757969,0,0.075555689,0.023416711,0.014084507,0,0.015488867,0.025150905,0.001901141,0.010869565,0.036363636,0,0.028753994,0.038167939,0,0.011024643,0.037700635,0.013742926,-0.007582405,0.046889089,0.086104513,0.021156559,-0.009726444,0.064356436,-0.008525149,0.00330251,0.008680556,0.025931929,-0.027067669,0,0.1,0.009407858,0.047843666,0.01611773,0.007949126,0,-0.006523765,0.01431127,0.011775362,0.009836066,0.008533747,0.100092678,-0.011267606,0.045786654,0.006157635,-0.001620746,0.100031358,0.033179336,0.028181818,-0.026329812,0.031518625,0.046102754,0.096170213,-0.003225806,0.081355932,0,0.099999878,0.011799443,0.04962963,0,0.05942275,0.058347776,0.033080909,0.009654472,0.037433155,0.010685663,0.000923361,0.009840098,0.027307692,0.015355086,0.058201058,0.038398018
2015-4-10,0,0.100215517,0.015367728,0.019892884,0.001358696,0.006082108,0.03307888,0.072202166,0.029161604,0,0.013970176,0.047380156,0.022633745,0,0.009281876,0.033264033,0.02056655,0.061538462,0.034946237,0,0.017059301,0.015503876,0,0.070833333,0.026436782,0.035146444,-0.010743707,0.071497585,0.014457831,0.033527697,-0.006642512,0.047407407,0.02,0.001322751,0.010526316,0.008169935,0.031007752,0,0.099873578,0.099817407,0.010899183,0.025880661,0.012882448,0,0.002803738,-0.021586931,-0.008086253,0.039772727,0.093299406,0.049610895,-0.024725275,0.017343905,0.029150824,0.021523179,0.059820538,0.087711284,0.01663586,0.030430827,0.010861694,0.036864493,0.029798422,-0.001074114,0.100746269,0,0.099966608,0.023396147,-0.002585888,0,0.033333333,0.008741259,0.022412388,0.04848162,0.016304348,0.048552754,0.063850688,0.004944376,-0.002685079,0.005791506,0.029038113,0.007487521
2015-4-9,0,-0.017989418,-0.022532189,-0.026322324,0.02364395,0.087651599,-0.027227723,-0.050285714,-0.053479011,0,0.042273384,-0.042178324,-0.027027027,0,0.005896806,-0.020366599,0.000776699,0.027667984,-0.022767075,0,-0.045736434,-0.013495277,0,-0.045725646,-0.03654485,-0.028455285,-0.007606417,-0.05393053,0.100066269,-0.026950355,-0.039443155,-0.037776194,-0.027072758,0.010695187,-0.028960818,-0.03164557,-0.041604755,0,0.100139082,-0.045876887,0.057636888,-0.017655367,-0.043143297,0,-0.032112166,0.095207668,0.002702703,-0.045553145,-0.033606557,0.01984127,0.100113336,-0.023705854,-0.050541516,-0.017886179,-0.011498029,-0.003641329,-0.033065237,0.100020092,-0.035614525,0.001826299,-0.023952096,0.037904125,0.057199211,0,0.068977715,-0.006747159,0.011206575,0,-0.046025105,-0.022779043,-0.046620047,0,-0.019973369,-0.033393502,0.100540541,-0.028811525,-0.033370412,0.046464646,-0.024778761,-0.02553709
2015-4-8,0,-0.030769231,-0.031185031,-0.019717624,0.049635036,0.100060643,0.004975124,0.03427896,-0.057452575,0,-0.03446727,-0.018343816,-0.013820336,0,-0.028639618,-0.026759167,-0.027200604,0.1,0.026055705,0,-0.030075188,-0.030104712,0,0.032854209,-0.037997159,0,0.046893876,-0.028419183,0,-0.019471488,0.023752969,-0.02433936,0.018087855,0.03030303,-0.017573222,0.007974482,0.02124431,0,-0.025745257,-0.025466893,-0.007862759,-0.026804124,-0.025525526,0,-0.002256318,-0.016341923,0.01369863,0,-0.031746032,-0.026086957,-0.016350799,-0.023618328,-0.029205607,-0.039812646,0.02422611,-0.013027853,-0.023560209,0,-0.027173913,0.003665988,-0.038651316,-0.014285714,-0.021235521,0,0.099842925,-0.027696229,-0.013996317,0,-0.013212221,-0.000569152,-0.024630542,0.049776286,0,0.029739777,-0.024261603,0.018337408,-0.021762786,-0.004024145,-0.020797227,-0.022195799
2015-4-7,0,0.015625,0.042253521,0.012820513,0.050613497,-0.01257485,0.008782936,0.009546539,-0.001623377,0,0.002728911,0.00792393,0.022199798,0,-0.028743625,0.067724868,0.017294389,0.022222222,0.020164986,0,0.011406844,0.014159292,0,0.023826209,-0.009845288,0.023294509,0.055380969,0.020852221,0,0.015536723,0.045962733,0.016254417,-0.026006711,0.01396648,0.060337178,-0.001592357,0.100166945,0,0.001356852,0.002837684,0.007199424,0.013231198,0.058823529,0,0.041353383,0.036482085,0.011080332,-0.001083424,0.069609508,0.023738872,0.008998875,0.038763494,0.008244994,0.005494505,0.082695811,0.012278308,-0.006932409,0,0.019390582,0.006972929,0.017573222,0.005524862,0.005825243,0,0.095135442,0.002191065,0.04785797,0,0.052128584,0.043349169,0.002659574,-0.042313873,0.008053691,0.049756098,-0.006289308,0.009876543,0.03490991,0.026859504,0.021238938,0.036565325
2015-4-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-4-3,0,0.037837838,-0.002162162,-0.011455033,0.049919485,0.066411239,0.003778338,0.003592814,-0.001620746,0,-0.011685589,-0.013548723,0.002022245,0,0.050146056,0.005319149,0.084618591,-0.00295421,0.004604052,0,0.030564263,0.038125861,0,0.003516174,0,-0.002489627,-0.004611672,0.027958993,0.002657807,0.048888889,-0.00862069,0.001415428,0.050220264,0.00280112,0,-0.01875,0.012679628,0,0.001358696,0.004561003,0.005065123,-0.004160888,0.004792332,0,0.090722706,0.100358423,0.041346154,-0.004314995,0.009425878,0.056426332,0.018327606,0.000490918,-0.011641444,-0.0046875,-0.016129032,0.009178522,0.03870387,0,-0.006877579,0.006606111,-0.007475083,0.060961313,0.027944112,0,0.002589771,0.025468518,0.041817451,0,0.01142355,-0.006489676,-0.005291005,0.012472885,-0.002677376,0.015857284,0.04950495,0.057441253,0,0.040860215,0.018018018,0.00870286
2015-4-2,0,0.010928962,0.025498891,0.029094557,0.019704433,0.002560819,0.033854167,-0.002389486,0.030623608,0,0.057509436,-0.017911975,0.049893843,0,0.042110604,0.02173913,0.043951262,0.049612403,0.032319392,0,0.008695652,0.003688336,0,0.007795889,0.091327705,0.010058676,-0.001071333,0.019961977,0.023809524,0.041666667,-0.003680982,-0.004929577,0.049953747,0.027338129,0.026411658,0.099656357,0.060035842,0,0.057471264,0.044047619,0.099443119,0.007686932,-0.006349206,0,0.038318254,0,0.01068999,0.079161816,0.095774648,0.047045952,-0.000381679,0.016467066,0.046285018,0.056105611,-0.001431639,-0.008644222,0.1,0,0.006228374,-0.00061894,0.048780488,0.008274232,-0.001992032,0,0.061383153,0.022204828,-0.009163347,0,0.005300353,0.008928571,0.008384146,0.050113895,0.065620542,0.012036108,0.052083333,0.014569536,0.040625,0.002155172,0.007259528,-0.001654944
2015-4-1,0,0.002190581,0.026166098,0.041264038,-0.028708134,0.1,0.017218543,0.004801921,0.025114155,0,0.004296089,0.032223983,0.046666667,0,0.020186335,0.024498886,0.032345013,0.010971787,0.001904762,0,0.036885246,0.022148916,0,0.018037518,0.023164507,0.023156089,0.003565925,0.010566763,0.025819958,0.00777605,0.000613874,0.007092199,0.011225444,0.011644833,0.014787431,0.100189036,0.073076923,0,0.03264095,0.010830325,0.008019246,0.009880028,0.008,0,0.038695412,-0.016220028,0.010805501,0.018979834,0.017191977,0.018952062,0.02785406,0.01674277,0.011083744,0.017632242,0.017479971,0.073766488,0.100217865,0,0.04634323,0.051409978,0.016829052,0.027946537,0.004,0,-0.002285077,0.048154426,0.010060362,0,0.037580202,0.000595593,0.065367438,0.050239234,0.036982249,0.008088979,0.026128266,0.035665295,0.000390778,0.008695652,0.005474453,0.002072968
2015-3-31,0,0,0.024475524,0.002618487,0.050251256,0.004953999,-0.014360313,-0.031395349,0.008055236,0,0.02195098,-0.004208311,0.002227171,0,0.041509434,-0.016429354,-0.017652251,-0.00623053,0.013513514,0,0.003289474,0.005687204,0,0.008,-0.004689332,-0.020168067,0.010996576,-0.013270142,0.010578279,-0.019817073,-0.000613497,0.038291605,-0.017463235,-0.013639627,-0.009157509,0.043392505,-0.0085796,0,0.012012012,-0.005980861,-0.014229249,0.01942446,-0.009508716,0,-0.017381858,-0.049597855,-0.020211742,0.012004802,0.001913876,-0.011025358,0.016347687,-0.025704399,-0.016949153,0.055851064,-0.013295005,-0.031235211,-0.018181818,0,-0.009325681,0.021267169,-0.023356401,0.041772152,0.046025105,0,0.011090568,-0.012678322,-0.005204163,0,-0.018884892,-0.022700815,0.001626678,0.039154755,0.024242424,0.016443988,-0.008244994,-0.012195122,0.007480315,0,-0.016157989,0.008361204
2015-3-30,0,0.011074197,0.016587678,-0.001307531,0.049209139,0.035164835,0.011889036,0.052631579,-0.01529745,0,0.001954991,0.002108593,-0.001112347,0,0.003787879,0.003296703,0.007334963,0.022292994,0,0,-0.012185215,-0.00752587,0,0.013264554,-0.038692712,0.00676819,-0.014567527,0.034313725,0,0.015479876,0.003694581,0.005181347,-0.010909091,0.00287977,0.005524862,0.022177419,0.033497537,0,0.003012048,-0.003575685,-0.007064364,0.011644833,0.00317965,0,0.052601487,0,-0.003835091,0.002406739,0.038767396,0.030681818,0.0032,0.020686176,-0.009592326,0.024523161,0.051776266,0.028223844,-0.006376196,0,-0.099483204,0.014838129,0.024822695,0.039473684,0.057522124,0,0.022684299,0.033578861,0.017515275,0,0.030583874,0.020190024,-0.021488261,0.008145363,0.010719755,-0.006128703,0.022891566,0.001356852,-0.004702194,0.00877193,0.046992481,0.063583815
2015-3-27,0,0.002219756,-0.014018692,0.024377177,0,0.003676471,-0.003947368,-0.021556886,-0.002261164,0,-0.012071439,0.073571024,0.015819209,0,0,-0.014084507,-0.008594094,0.0048,0.079166667,0,-0.01124498,0.009017561,0.001616162,0.002215657,0.037008181,-0.010878661,-0.0079344,0.024096386,0.000705716,-0.001545595,-0.010359537,0.012743628,0.017576318,-0.013494318,0.020676692,-0.006012024,0.030456853,0,-0.013372957,0.016969697,0.01433121,-0.003625816,-0.006319115,0,0.01156738,0,0.040918164,0.014652015,-0.01372549,0.011494253,0.004419446,0.009679063,0.013365735,0.001819836,0.024786987,-0.004842615,0.037486218,0,-0.013384321,-0.016364441,0.01530153,0.025641026,-0.017391304,0,-0.023985229,0.021757271,-0.029644269,0,0.010299625,0.0525,0.023625255,0.05,-0.001529052,-0.001020408,0.012195122,0.013755158,0.07271963,0.008849558,0.009487666,-0.014892685
2015-3-26,0,-0.003318584,0.013017751,-0.023541721,0,0.003690037,0.018766756,0.062340967,-0.044816415,-0.000826446,0.014201694,0.006264237,0.002265006,0,-0.010176754,0.004352557,-0.02743249,-0.029503106,0,0,0.00973236,0.048780488,-0.02289775,0.027314112,-0.070264397,0.028399312,0.056212354,-0.006979063,0.002121641,0.026984127,0.003056235,-0.001497006,0.018850141,0.018076645,0.007575758,-0.027290448,0.024973985,0,-0.023222061,-0.066742081,-0.002382844,0.028337062,0,0,-0.045278851,0,0.032989691,-0.025,0.010901883,-0.015837104,0.00484457,-0.006075949,-0.04965358,-0.006329114,0.011359185,-0.01290631,0.03185438,0,0.001276324,0.000663864,-0.040587219,-0.025,-0.035639413,0,-0.019891492,-0.015650423,-0.043839758,0,0.002816901,-0.00990099,0.013206768,0.013333333,0.001531394,-0.005076142,0.004901961,-0.002743484,0.099861304,-0.00877193,0.003809524,0.015569395
2015-3-25,0,-0.009857612,0.008353222,-0.031170806,0,-0.020245842,0.005390836,-0.001270648,0.071139387,0.015100671,0.006407204,-0.014590348,-0.019977802,0,0.050056243,-0.006486486,0.038042269,-0.030120482,0,0,-0.001619433,-0.02,0.021782977,0.000759301,0.1,0.016622922,0.000187098,0.056902002,-0.012569832,-0.015625,-0.010284332,0.012888552,0.03714565,0.031319911,-0.03030303,0.007858546,0.054884742,0,0.037650602,0.023740591,-0.005529226,0.011312217,-0.042360061,0,-0.019491067,0,-0.00716479,0.019417476,0.028542304,-0.02750275,0.035102382,-0.017412935,-0.003452244,0.010045662,0.00511811,0.010140029,-0.027654867,0,0.014239482,0.033859529,-0.018644068,0.051175657,-0.028513238,0,0.099950087,0.015049677,0.040503343,0,-0.003741815,0.003103662,-0.006152584,-0.045801527,-0.010606061,-0.010050251,-0.00729927,-0.0135318,-0.005517241,-0.023554604,-0.020522388,-0.002661934
