date,600600.ss,600601.ss,600602.ss,600608.ss,600609.ss,600610.ss,600612.ss,600613.ss,600614.ss,600615.ss,600616.ss,600618.ss,600619.ss,600623.ss,600629.ss,600630.ss,600634.ss,600636.ss,600651.ss,600654.ss,600660.ss,600664.ss,600666.ss,600667.ss,600668.ss,600671.ss,600673.ss,600678.ss,600679.ss,600680.ss,600685.ss,600686.ss,600687.ss,600688.ss,600689.ss,600690.ss,600691.ss,600695.ss,600698.ss,600699.ss,600702.ss,600703.ss,600707.ss,600710.ss,600715.ss,600720.ss,600721.ss,600722.ss,600725.ss,600727.ss
2015-4-17,0.022117243,-0.018115942,0,0.003984064,0,0,0.004233512,0.000843526,0,0.014208721,-0.00300075,0.007507508,-0.014308426,0.007338549,0.007276507,-0.006376812,0.021484375,0,0,-0.018998337,-0.003699137,-0.00990099,-0.004185732,0,0.016075388,-0.007140024,-0.007636745,0.043501326,0,0.008986928,0.100090375,-0.003036437,-0.012388818,0.061417323,0,0.023498695,-0.008169935,-0.032336297,0.016563147,0.007876154,-0.003439803,0.01142596,-0.067073171,0.020026702,0.048613749,0.030204082,0.021559924,0,0,0.057692308
2015-4-16,0.025996916,-0.001808318,0,-0.012782694,0,0,0.02559415,0.006794055,0,0.012903226,0.027756361,0.000751315,0.009630819,-0.009942722,-0.012995896,0.007593458,0.003921569,0.005096072,0.006225681,-0.034463196,0.006828057,0.018331806,0.000837848,0,0.023836549,0.036169338,0.018142353,0.020021645,0,0.01618929,0.047078306,0.032392894,0.02274204,0.037581699,0,0.033937524,0.008237232,0.02231405,0.024390244,0.02734375,0.04519774,0.001831502,0.010958904,0.033103448,0.030125196,0.002454992,-0.025941939,0,0,0.043977055
2015-4-15,-0.015187676,-0.065878378,0,-0.066115702,0,0,-0.034847816,-0.049636804,0,-0.038645038,-0.058780842,-0.062676056,-0.027322404,-0.077601258,-0.025333333,-0.079074771,-0.04732254,-0.062134702,-0.053058217,0.065758443,-0.074137931,-0.052951389,-0.030069029,0,-0.026519337,0.059207662,-0.090730566,0.0523918,0,-0.056773688,-0.034490635,-0.043,-0.052631579,0.004926108,0,-0.019659735,-0.036507937,-0.098360656,-0.059820538,-0.047821467,-0.06123433,-0.049608355,-0.031830239,-0.049803408,-0.009302326,-0.034755134,-0.079590677,0,0,0.018500487
2015-4-14,-0.018944232,-0.021487603,0,0.01396648,-0.024423338,0,-0.022212637,-0.01783591,0,-0.03276419,-0.014306152,-0.03859174,-0.007745933,-0.014256071,0.100110011,0.1,-0.024301337,-0.020801205,0.021068473,-0.02088201,0.060782858,-0.022900763,-0.007661273,0,-0.009304871,0.003494976,-0.055987975,-0.018446059,0,-0.031842305,0.040152055,-0.017681729,-0.002762431,-0.02247191,0,-0.019280682,0.036184211,-0.019005848,-0.029041626,0.002663825,0.00728509,0.050754458,-0.022049287,0,0.000775795,0.024271845,0.100062539,0,0,0.027
2015-4-13,0.014467718,0.054925894,0.048979592,0.014164306,0.004087193,0,0.006293403,0.04385602,0,0.019285042,0.010115607,0.02073255,0.03115016,-0.026075124,0.100040339,0.051649035,-0.010222489,0.003653773,-0.00075188,0.030484103,0.017241593,0.042440318,0.003236153,0,0.068421053,0.099951946,-0.01100135,0.032909931,0,0.032889585,0.002381519,0.020551378,0.086724483,0.024671053,0,-0.011725907,-0.004909984,0,0.004863813,-0.012624934,0.009313725,-0.00500455,0.073816156,0.073136428,-0.006933744,0.04040404,0.004396985,0,0,0.05374078
2015-4-10,-0.006649507,0.039891206,0.011351909,0.017291066,0.001364256,0,0.00173913,0.023285351,0,0.018199234,0.03360717,0,0.056540084,-0.032754544,0.003643725,0.012602394,0.018371096,-0.001042772,0.046420142,0.09993442,0.017544081,0.006227758,0.025726234,0,0.029500301,0.015617374,0.065234386,0.000577701,0,0.01228696,0.028410482,0.001003512,0.072629696,0.015025042,0,0.047600768,0,0.075471698,0.005870841,0.03119067,0.016442451,0.012903226,0.024982156,0.017167382,-0.02406015,0.01106383,0.004416404,0,0,0.099652375
2015-4-9,0.054035722,-0.052405498,0.031948882,-0.031627907,0.006868132,0,0.013215859,-0.029580937,0,0.100105374,0.026840491,0.100380228,0.036745407,0.033863735,-0.011604642,-0.000629723,-0.034299231,0.071508581,0.081702128,0.09978341,-0.02707465,0.037857802,0.037451575,0,-0.035983749,0.001466276,0.007874063,-0.021481063,0,-0.047565119,-0.037255364,-0.044582934,-0.065529923,0.034542314,0,-0.02507485,-0.039308176,0.100346021,0.044989775,-0.056067588,-0.050165641,-0.033407572,-0.013380282,-0.015492958,-0.004118308,-0.04549147,-0.011845387,0,0,-0.034675615
2015-4-8,-0.008295964,-0.009361702,-0.030959752,-0.036738351,0.081723626,0.05,0,-0.039463299,0,-0.030643514,0.015576324,0.042823156,-0.015503876,0.043094523,-0.055198488,-0.030525031,-0.019141531,-0.022926177,-0.027317881,0.100238301,0.004730668,-0.009149131,-0.033291602,0,-0.019908987,0.000488998,0.100043316,-0.028021978,0,0.028338509,-0.028630325,-0.019275976,-0.000668226,0.005208333,0,-0.02374863,0.015974441,0.057639524,0.036016949,-0.016120907,-0.007981221,0.02464628,-0.018659295,-0.022038567,0.0052691,-0.002431118,-0.028467595,0,0,0.044392523
2015-4-7,0.029547553,0.100187266,0.03525641,0.039106145,0.004477612,-0.011764706,0,0.035977105,0,-0.013104839,0.004694836,0.002384738,0.0078125,0.03283453,-0.033966399,0.014241486,0.025580012,0.00328593,0.011725293,0.099737228,0.008347935,0.054001929,-0.017981501,0,0.010344828,-0.000488759,0.100047505,0.009988901,0,-0.013782542,0.006454587,0.012375059,-0.014812377,0.021276596,0,-0.011199422,0.009677419,0.049951969,-0.004219409,0.100027709,0.03649635,0.003664682,0.036532951,-0.012244898,0.00188537,0.008169935,0,0,0,-0.001166861
2015-4-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-4-3,0.007676204,0.060575968,0.003215434,0.026768642,0.058451817,0.050247117,0,-0.004882018,0,0.005575266,0.03902439,0.008821171,0.026737968,0.099919839,0.100040177,0.003729024,-0.014654162,0.033975134,-0.005,0.100096003,-0.00297241,-0.003842459,0.017463952,0,0.002881844,0.019431988,0.027914256,0.06,0,-0.035450517,0.010246856,0.007673861,0.085,-0.005291005,0,-0.003958258,0.004862237,0.000961538,0.099767981,0.019491525,0.000486855,-0.00546697,0.007942238,-0.00541272,0.006451613,0.005751849,0.031230481,0,0,0.022673031
2015-4-2,0.001864367,0.100546448,0.034368071,0.006737247,0.100869565,0.05017301,0.005314438,0,0,-0.0159601,0.001628664,0.022131148,0.024657534,0.100220887,0.006877023,0.021587302,0.060285892,0.003979321,0.048034934,0,0.004179264,-0.007626311,0.011779214,0,-0.00401837,0.002998501,-0.022030739,0.001177856,0,0.0910556,-0.000698162,-0.009030418,0.001072578,0.023465704,0,0.068024596,0.001623377,0.049445005,0.020118343,0.014326648,0.004400978,0.011520737,-0.012125535,0.037921348,0.040268456,-0.006530612,0.051905388,0,0,0.001194743
2015-4-1,0.008697696,0.038592509,0.012345679,0.009718173,0.026785714,0.018502203,-0.003090508,0.016542597,0,0.013137948,0.035413153,0.037414966,0.008287293,0.021189969,0.049681529,0.012210797,0.007514089,0.025656448,0.013274336,0,0.001195236,0.019436346,0.03437782,0,0.027728614,0.011116726,0.060975466,0.005924171,0,0.100177305,0.01153484,0.04885344,0.044436146,0.010948905,0,0.006965944,0.069444444,0.048677249,0.035539216,0.022560797,-0.007281553,0.020696143,0.01815541,0.012802276,0.036839951,0.032883642,0.034670292,0,0,0.08984375
2015-3-31,-0.024311927,-0.011223345,0,-0.023719165,-0.020979021,-0.02991453,-0.035759898,0.042241379,0,0.007124682,-0.00084246,0.012048193,-0.019855596,-0.031863633,0.027935399,-0.004478567,-0.016625616,-0.005220802,-0.025862069,0,-0.040710937,-0.011527378,0.039348712,0,0.014362657,0.014351615,0.012345545,-0.046327684,0,-0.008351648,-0.022774327,0.009054326,0.031984586,-0.005444646,-0.010409889,0.055555556,-0.031932773,0.008537887,-0.012106538,0.038332826,0.043037975,0.093621399,-0.020625889,0.021802326,0.010757137,-0.009189641,-0.031599737,0,0,0.003921569
